srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
German,English,243,lidovky.cz/2009/12/10/75474,18,A1Q01FKBVWT9P4,28,koc-combo,50,uppsala,46,uedin,21,fbk,55,uu-ms,4,5,4,4,4
German,English,1280,frankfurter-rundschau/2009/12/10/99519,4,A1Q01FKBVWT9P4,50,uppsala,46,uedin,24,jhu,27,koc,38,onlineB,4,2,3,5,1
German,English,1281,frankfurter-rundschau/2009/12/10/99519,5,A1Q01FKBVWT9P4,46,uedin,8,cmu-hyposel-combo,23,huicong,42,rwth,21,fbk,2,2,3,5,4
German,English,1282,frankfurter-rundschau/2009/12/10/99519,6,A1Q01FKBVWT9P4,47,umd,25,jhu-combo,23,huicong,5,cmu,55,uu-ms,2,2,4,5,3
German,English,1566,spiegel/2009/12/12/73257,99,A1Q01FKBVWT9P4,8,cmu-hyposel-combo,47,umd,46,uedin,23,huicong,2,aalto,2,2,4,5,3
German,English,1567,spiegel/2009/12/12/73257,100,A1Q01FKBVWT9P4,38,onlineB,55,uu-ms,24,jhu,23,huicong,31,limsi,2,3,1,4,4
German,English,1568,spiegel/2009/12/12/73257,101,A1Q01FKBVWT9P4,25,jhu-combo,55,uu-ms,23,huicong,47,umd,21,fbk,2,5,5,3,4
French,English,1333,frankfurter-rundschau/2009/12/10/99509,15,A1Q01FKBVWT9P4,52,upv-combo,3,bbn-combo,41,rali,42,rwth,31,limsi,2,3,1,1,1
French,English,1334,frankfurter-rundschau/2009/12/10/99509,16,A1Q01FKBVWT9P4,25,jhu-combo,4,cambridge,24,jhu,23,huicong,30,lig,2,3,1,4,3
French,English,1335,frankfurter-rundschau/2009/12/10/99509,17,A1Q01FKBVWT9P4,25,jhu-combo,46,uedin,8,cmu-hyposel-combo,31,limsi,42,rwth,1,1,1,3,2
French,English,657,washpost/2009/12/12/79408,10,A1Q01FKBVWT9P4,25,jhu-combo,11,cmu-statxfer,3,bbn-combo,37,onlineA,1,_ref,2,2,2,3,1
French,English,658,washpost/2009/12/12/79408,11,A1Q01FKBVWT9P4,18,dfki,6,cmu-heafield-combo,4,cambridge,31,limsi,38,onlineB,1,2,1,3,2
French,English,659,washpost/2009/12/12/79408,12,A1Q01FKBVWT9P4,15,cu-zeman,36,nrc,8,cmu-hyposel-combo,22,geneva,4,cambridge,3,1,4,5,2
French,English,932,lesechos/2009/12/10/218324,8,A1Q01FKBVWT9P4,4,cambridge,52,upv-combo,3,bbn-combo,25,jhu-combo,41,rali,1,2,4,3,4
French,English,933,lesechos/2009/12/10/218324,9,A1Q01FKBVWT9P4,22,geneva,38,onlineB,30,lig,33,lium,34,lium-combo,3,2,2,1,1
French,English,934,lesechos/2009/12/10/218324,10,A1Q01FKBVWT9P4,24,jhu,46,uedin,22,geneva,30,lig,11,cmu-statxfer,1,2,4,3,5
English,German,1822,cincodias/2009/12/10/53245,3,A20QZ9F8WGAIS9,28,koc-combo,45,sfu,1,_ref,31,limsi,27,koc,3,4,1,3,5
English,German,1823,cincodias/2009/12/10/53245,4,A20QZ9F8WGAIS9,6,cmu-heafield-combo,28,koc-combo,42,rwth,31,limsi,26,kit,2,5,1,5,2
English,German,1824,cincodias/2009/12/10/53245,5,A20QZ9F8WGAIS9,37,onlineA,45,sfu,38,onlineB,43,rwth-combo,27,koc,3,4,2,1,5
English,German,524,washpost/2009/12/12/79421,5,A20QZ9F8WGAIS9,38,onlineB,50,uppsala,27,koc,42,rwth,21,fbk,3,4,5,4,2
English,German,525,washpost/2009/12/12/79421,6,A20QZ9F8WGAIS9,32,liu,42,rwth,26,kit,38,onlineB,15,cu-zeman,3,5,1,4,2
English,German,526,washpost/2009/12/12/79421,7,A20QZ9F8WGAIS9,21,fbk,15,cu-zeman,27,koc,45,sfu,1,_ref,2,5,4,3,1
English,German,1424,spiegel/2009/12/12/73268,7,A20QZ9F8WGAIS9,24,jhu,50,uppsala,21,fbk,52,upv-combo,32,liu,1,3,3,3,1
English,German,1425,spiegel/2009/12/12/73268,8,A20QZ9F8WGAIS9,27,koc,43,rwth-combo,37,onlineA,1,_ref,45,sfu,5,2,3,1,4
English,German,1426,spiegel/2009/12/12/73268,9,A20QZ9F8WGAIS9,15,cu-zeman,1,_ref,43,rwth-combo,46,uedin,50,uppsala,3,1,2,-1,2
English,German,1424,spiegel/2009/12/12/73268,7,A20QZ9F8WGAIS9,24,jhu,50,uppsala,21,fbk,52,upv-combo,32,liu,3,2,2,2,1
English,German,1425,spiegel/2009/12/12/73268,8,A20QZ9F8WGAIS9,27,koc,43,rwth-combo,37,onlineA,1,_ref,45,sfu,5,2,3,1,4
English,German,1426,spiegel/2009/12/12/73268,9,A20QZ9F8WGAIS9,15,cu-zeman,1,_ref,43,rwth-combo,46,uedin,50,uppsala,4,1,2,3,2
English,German,955,lesechos/2009/12/10/218323,17,A20QZ9F8WGAIS9,37,onlineA,24,jhu,27,koc,21,fbk,1,_ref,3,3,3,4,1
English,German,956,lesechos/2009/12/10/218323,18,A20QZ9F8WGAIS9,31,limsi,21,fbk,6,cmu-heafield-combo,1,_ref,18,dfki,5,2,3,1,4
English,German,957,lesechos/2009/12/10/218323,19,A20QZ9F8WGAIS9,26,kit,27,koc,37,onlineA,21,fbk,52,upv-combo,4,5,4,3,2
English,German,1605,spiegel/2009/12/12/73253,11,A20QZ9F8WGAIS9,18,dfki,31,limsi,27,koc,24,jhu,42,rwth,1,2,4,5,2
English,German,1606,spiegel/2009/12/12/73253,12,A20QZ9F8WGAIS9,38,onlineB,42,rwth,15,cu-zeman,24,jhu,18,dfki,3,5,5,4,1
English,German,1607,spiegel/2009/12/12/73253,13,A20QZ9F8WGAIS9,6,cmu-heafield-combo,50,uppsala,37,onlineA,15,cu-zeman,26,kit,2,2,1,4,2
English,German,1777,abces/2009/12/10/200784,5,A20QZ9F8WGAIS9,42,rwth,32,liu,1,_ref,50,uppsala,21,fbk,4,4,1,4,2
English,German,1778,abces/2009/12/10/200784,6,A20QZ9F8WGAIS9,27,koc,32,liu,46,uedin,31,limsi,21,fbk,3,3,3,4,3
English,German,1779,abces/2009/12/10/200784,7,A20QZ9F8WGAIS9,28,koc-combo,15,cu-zeman,21,fbk,27,koc,50,uppsala,4,3,2,2,2
English,German,1883,cincodias/2009/12/10/53248,25,A20QZ9F8WGAIS9,50,uppsala,6,cmu-heafield-combo,42,rwth,15,cu-zeman,21,fbk,2,2,2,5,2
English,German,1884,cincodias/2009/12/10/53248,26,A20QZ9F8WGAIS9,1,_ref,27,koc,31,limsi,38,onlineB,37,onlineA,2,5,3,4,3
English,German,1885,cincodias/2009/12/10/53248,27,A20QZ9F8WGAIS9,50,uppsala,45,sfu,1,_ref,42,rwth,21,fbk,4,4,1,2,3
English,German,352,lidovky.cz/2009/12/10/75424,22,A20QZ9F8WGAIS9,32,liu,26,kit,18,dfki,46,uedin,52,upv-combo,2,1,3,1,2
English,German,353,lidovky.cz/2009/12/10/75424,23,A20QZ9F8WGAIS9,6,cmu-heafield-combo,50,uppsala,31,limsi,18,dfki,1,_ref,2,3,3,2,1
English,German,354,lidovky.cz/2009/12/10/75429,1,A20QZ9F8WGAIS9,50,uppsala,24,jhu,52,upv-combo,46,uedin,28,koc-combo,1,3,3,2,2
English,German,371,lidovky.cz/2009/12/10/75429,18,A20QZ9F8WGAIS9,21,fbk,46,uedin,18,dfki,50,uppsala,31,limsi,3,4,1,3,4
English,German,372,lidovky.cz/2009/12/10/75429,19,A20QZ9F8WGAIS9,28,koc-combo,26,kit,52,upv-combo,46,uedin,27,koc,2,2,3,3,3
English,German,373,lidovky.cz/2009/12/10/75429,20,A20QZ9F8WGAIS9,27,koc,31,limsi,50,uppsala,18,dfki,1,_ref,3,2,2,1,2
English,German,932,lesechos/2009/12/10/218324,8,A20QZ9F8WGAIS9,37,onlineA,27,koc,52,upv-combo,21,fbk,18,dfki,3,4,3,2,5
English,German,933,lesechos/2009/12/10/218324,9,A20QZ9F8WGAIS9,24,jhu,27,koc,32,liu,18,dfki,46,uedin,2,3,2,1,1
English,German,934,lesechos/2009/12/10/218324,10,A20QZ9F8WGAIS9,27,koc,21,fbk,6,cmu-heafield-combo,37,onlineA,50,uppsala,5,4,1,3,3
English,German,871,lesechos/2009/12/10/218334,7,A20QZ9F8WGAIS9,52,upv-combo,1,_ref,43,rwth-combo,46,uedin,45,sfu,3,1,3,3,3
English,German,872,lesechos/2009/12/10/218334,8,A20QZ9F8WGAIS9,46,uedin,52,upv-combo,6,cmu-heafield-combo,15,cu-zeman,21,fbk,2,3,2,4,4
English,German,873,lesechos/2009/12/10/218334,9,A20QZ9F8WGAIS9,15,cu-zeman,24,jhu,18,dfki,21,fbk,32,liu,5,2,4,2,1
English,German,1494,spiegel/2009/12/12/73257,27,A20QZ9F8WGAIS9,21,fbk,37,onlineA,27,koc,38,onlineB,42,rwth,2,2,4,2,5
English,German,1495,spiegel/2009/12/12/73257,28,A20QZ9F8WGAIS9,42,rwth,1,_ref,15,cu-zeman,31,limsi,18,dfki,3,1,4,3,2
English,German,1496,spiegel/2009/12/12/73257,29,A20QZ9F8WGAIS9,21,fbk,45,sfu,28,koc-combo,1,_ref,6,cmu-heafield-combo,2,2,3,1,3
Czech,English,260,lidovky.cz/2009/12/10/75470,2,A2U8MTBS8GJC8V,5,cmu,3,bbn-combo,46,uedin,6,cmu-heafield-combo,43,rwth-combo,2,1,3,5,4
Czech,English,261,lidovky.cz/2009/12/10/75470,3,A2U8MTBS8GJC8V,2,aalto,46,uedin,6,cmu-heafield-combo,13,cu-bojar,1,_ref,2,3,1,4,5
Czech,English,262,lidovky.cz/2009/12/10/75470,4,A2U8MTBS8GJC8V,46,uedin,25,jhu-combo,15,cu-zeman,37,onlineA,2,aalto,5,2,3,1,4
Czech,English,283,lidovky.cz/2009/12/10/75469,3,A2U8MTBS8GJC8V,46,uedin,15,cu-zeman,1,_ref,37,onlineA,2,aalto,4,5,3,2,1
Czech,English,284,lidovky.cz/2009/12/10/75469,4,A2U8MTBS8GJC8V,5,cmu,43,rwth-combo,3,bbn-combo,37,onlineA,1,_ref,2,1,3,4,5
Czech,English,285,lidovky.cz/2009/12/10/75469,5,A2U8MTBS8GJC8V,52,upv-combo,2,aalto,13,cu-bojar,46,uedin,3,bbn-combo,4,1,2,5,3
Czech,English,222,lidovky.cz/2009/12/10/75478,20,A2U8MTBS8GJC8V,2,aalto,46,uedin,38,onlineB,37,onlineA,52,upv-combo,2,3,1,5,4
Czech,English,223,lidovky.cz/2009/12/10/75478,21,A2U8MTBS8GJC8V,15,cu-zeman,25,jhu-combo,37,onlineA,1,_ref,6,cmu-heafield-combo,5,4,3,2,1
Czech,English,224,lidovky.cz/2009/12/10/75478,22,A2U8MTBS8GJC8V,37,onlineA,46,uedin,13,cu-bojar,52,upv-combo,43,rwth-combo,4,2,1,3,5
Spanish,English,913,lesechos/2009/12/10/218325,4,A3IZMKDKQQIXEN,18,dfki,6,cmu-heafield-combo,37,onlineA,4,cambridge,24,jhu,3,1,5,2,4
Spanish,English,914,lesechos/2009/12/10/218325,5,A3IZMKDKQQIXEN,12,columbia,3,bbn-combo,1,_ref,52,upv-combo,6,cmu-heafield-combo,5,1,2,1,1
Spanish,English,915,lesechos/2009/12/10/218325,6,A3IZMKDKQQIXEN,18,dfki,4,cambridge,52,upv-combo,12,columbia,3,bbn-combo,3,3,1,1,3
English,Czech,1280,frankfurter-rundschau/2009/12/10/99519,4,A2WRTA3P1RXJ31,46,uedin,16,dcu,38,onlineB,13,cu-bojar,52,upv-combo,5,4,2,1,3
English,Czech,1281,frankfurter-rundschau/2009/12/10/99519,5,A2WRTA3P1RXJ31,39,pc-trans,1,_ref,40,potsdam,52,upv-combo,38,onlineB,2,1,4,3,5
English,Czech,1282,frankfurter-rundschau/2009/12/10/99519,6,A2WRTA3P1RXJ31,20,eurotrans,37,onlineA,17,dcu-combo,13,cu-bojar,16,dcu,4,5,2,3,1
English,Czech,302,lidovky.cz/2009/12/10/75462,8,A2WRTA3P1RXJ31,40,potsdam,1,_ref,46,uedin,15,cu-zeman,45,sfu,4,1,5,2,3
English,Czech,303,lidovky.cz/2009/12/10/75462,9,A2WRTA3P1RXJ31,37,onlineA,14,cu-tecto,17,dcu-combo,45,sfu,43,rwth-combo,1,4,3,5,1
English,Czech,304,lidovky.cz/2009/12/10/75462,10,A2WRTA3P1RXJ31,13,cu-bojar,52,upv-combo,45,sfu,16,dcu,28,koc-combo,1,5,2,4,3
English,Czech,1757,elmundo/2009/12/11/10124,7,A2WRTA3P1RXJ31,15,cu-zeman,37,onlineA,17,dcu-combo,13,cu-bojar,40,potsdam,5,4,1,2,4
English,Czech,1758,elmundo/2009/12/11/10124,8,A2WRTA3P1RXJ31,6,cmu-heafield-combo,46,uedin,52,upv-combo,40,potsdam,15,cu-zeman,2,1,3,4,5
English,Czech,1759,elmundo/2009/12/11/10124,9,A2WRTA3P1RXJ31,46,uedin,39,pc-trans,17,dcu-combo,20,eurotrans,1,_ref,5,4,2,3,1
English,Czech,588,washpost/2009/12/12/79419,20,A2WRTA3P1RXJ31,37,onlineA,16,dcu,52,upv-combo,40,potsdam,28,koc-combo,3,4,1,5,2
English,Czech,589,washpost/2009/12/12/79419,21,A2WRTA3P1RXJ31,15,cu-zeman,52,upv-combo,37,onlineA,39,pc-trans,13,cu-bojar,4,1,5,3,2
English,Czech,590,washpost/2009/12/12/79417,1,A2WRTA3P1RXJ31,40,potsdam,14,cu-tecto,39,pc-trans,43,rwth-combo,27,koc,5,2,1,3,4
English,Czech,1991,cincodias/2009/12/11/5334,33,A2WRTA3P1RXJ31,6,cmu-heafield-combo,16,dcu,15,cu-zeman,17,dcu-combo,40,potsdam,4,5,2,1,3
English,Czech,1992,cincodias/2009/12/11/5334,34,A2WRTA3P1RXJ31,15,cu-zeman,40,potsdam,1,_ref,20,eurotrans,52,upv-combo,4,5,1,1,3
English,Czech,1993,cincodias/2009/12/11/5334,35,A2WRTA3P1RXJ31,45,sfu,14,cu-tecto,43,rwth-combo,46,uedin,1,_ref,2,4,3,5,1
English,Czech,1280,frankfurter-rundschau/2009/12/10/99519,4,A2WRTA3P1RXJ31,46,uedin,16,dcu,38,onlineB,13,cu-bojar,52,upv-combo,5,4,3,2,1
English,Czech,1281,frankfurter-rundschau/2009/12/10/99519,5,A2WRTA3P1RXJ31,39,pc-trans,1,_ref,40,potsdam,52,upv-combo,38,onlineB,2,1,5,3,4
English,Czech,1282,frankfurter-rundschau/2009/12/10/99519,6,A2WRTA3P1RXJ31,20,eurotrans,37,onlineA,17,dcu-combo,13,cu-bojar,16,dcu,5,4,1,3,2
English,Czech,405,economist/2009/12/10/17240,5,A2WRTA3P1RXJ31,37,onlineA,13,cu-bojar,20,eurotrans,27,koc,28,koc-combo,4,1,2,5,3
English,Czech,406,economist/2009/12/10/17240,6,A2WRTA3P1RXJ31,43,rwth-combo,40,potsdam,6,cmu-heafield-combo,39,pc-trans,15,cu-zeman,1,4,1,3,5
English,Czech,407,economist/2009/12/10/17240,7,A2WRTA3P1RXJ31,14,cu-tecto,13,cu-bojar,28,koc-combo,16,dcu,37,onlineA,3,1,2,5,4
English,Czech,688,washpost/2009/12/12/79407,21,A2WRTA3P1RXJ31,40,potsdam,27,koc,39,pc-trans,52,upv-combo,20,eurotrans,4,5,3,1,2
English,Czech,689,washpost/2009/12/12/79407,22,A2WRTA3P1RXJ31,38,onlineB,13,cu-bojar,37,onlineA,46,uedin,45,sfu,3,4,5,1,2
English,Czech,690,washpost/2009/12/12/79407,23,A2WRTA3P1RXJ31,37,onlineA,17,dcu-combo,45,sfu,20,eurotrans,38,onlineB,1,3,4,5,2
English,Czech,1291,frankfurter-rundschau/2009/12/10/99511,2,A2WRTA3P1RXJ31,13,cu-bojar,14,cu-tecto,20,eurotrans,39,pc-trans,40,potsdam,1,5,4,3,1
English,Czech,1292,frankfurter-rundschau/2009/12/10/99511,3,A2WRTA3P1RXJ31,14,cu-tecto,45,sfu,17,dcu-combo,15,cu-zeman,16,dcu,3,1,4,2,5
English,Czech,1293,frankfurter-rundschau/2009/12/10/99511,4,A2WRTA3P1RXJ31,38,onlineB,40,potsdam,13,cu-bojar,46,uedin,27,koc,1,5,4,1,3
English,Czech,874,lesechos/2009/12/10/218334,10,A2WRTA3P1RXJ31,6,cmu-heafield-combo,43,rwth-combo,52,upv-combo,28,koc-combo,46,uedin,3,1,2,4,4
English,Czech,875,lesechos/2009/12/10/218334,11,A2WRTA3P1RXJ31,45,sfu,20,eurotrans,27,koc,1,_ref,38,onlineB,3,4,5,1,2
English,Czech,876,lesechos/2009/12/10/218334,12,A2WRTA3P1RXJ31,16,dcu,28,koc-combo,1,_ref,45,sfu,37,onlineA,3,4,1,5,2
English,Czech,955,lesechos/2009/12/10/218323,17,A2WRTA3P1RXJ31,37,onlineA,20,eurotrans,46,uedin,6,cmu-heafield-combo,16,dcu,5,3,1,2,4
English,Czech,956,lesechos/2009/12/10/218323,18,A2WRTA3P1RXJ31,27,koc,14,cu-tecto,28,koc-combo,52,upv-combo,1,_ref,5,2,3,4,1
English,Czech,957,lesechos/2009/12/10/218323,19,A2WRTA3P1RXJ31,38,onlineB,17,dcu-combo,14,cu-tecto,28,koc-combo,6,cmu-heafield-combo,1,2,3,5,4
English,German,1655,elmundo/2009/12/10/10100,5,A20QZ9F8WGAIS9,26,kit,31,limsi,28,koc-combo,52,upv-combo,6,cmu-heafield-combo,3,1,4,5,2
English,German,1656,elmundo/2009/12/10/10100,6,A20QZ9F8WGAIS9,26,kit,6,cmu-heafield-combo,1,_ref,50,uppsala,46,uedin,5,5,1,4,3
English,German,1657,elmundo/2009/12/10/10100,7,A20QZ9F8WGAIS9,38,onlineB,27,koc,1,_ref,24,jhu,46,uedin,2,5,1,4,3
English,Czech,1669,elmundo/2009/12/10/10099,4,A2WRTA3P1RXJ31,38,onlineB,13,cu-bojar,20,eurotrans,16,dcu,40,potsdam,1,2,3,5,4
English,Czech,1670,elmundo/2009/12/10/10099,5,A2WRTA3P1RXJ31,17,dcu-combo,52,upv-combo,45,sfu,43,rwth-combo,13,cu-bojar,3,4,2,1,5
English,Czech,1671,elmundo/2009/12/10/10099,6,A2WRTA3P1RXJ31,28,koc-combo,20,eurotrans,40,potsdam,38,onlineB,46,uedin,1,3,4,5,1
English,Czech,172,lidovky.cz/2009/12/10/75483,10,A2WRTA3P1RXJ31,39,pc-trans,17,dcu-combo,46,uedin,13,cu-bojar,43,rwth-combo,5,2,4,1,2
English,Czech,173,lidovky.cz/2009/12/10/75483,11,A2WRTA3P1RXJ31,14,cu-tecto,15,cu-zeman,39,pc-trans,38,onlineB,27,koc,3,5,4,1,2
English,Czech,174,lidovky.cz/2009/12/10/75483,12,A2WRTA3P1RXJ31,43,rwth-combo,27,koc,15,cu-zeman,20,eurotrans,39,pc-trans,2,5,3,4,1
English,Czech,1669,elmundo/2009/12/10/10099,4,A2WRTA3P1RXJ31,38,onlineB,13,cu-bojar,20,eurotrans,16,dcu,40,potsdam,1,3,2,5,4
English,Czech,1670,elmundo/2009/12/10/10099,5,A2WRTA3P1RXJ31,17,dcu-combo,52,upv-combo,45,sfu,43,rwth-combo,13,cu-bojar,3,4,2,1,5
English,Czech,1671,elmundo/2009/12/10/10099,6,A2WRTA3P1RXJ31,28,koc-combo,20,eurotrans,40,potsdam,38,onlineB,46,uedin,1,2,4,5,3
English,German,1394,frankfurter-rundschau/2009/12/10/9949,10,A20QZ9F8WGAIS9,26,kit,50,uppsala,28,koc-combo,37,onlineA,43,rwth-combo,4,3,3,1,2
English,German,1395,frankfurter-rundschau/2009/12/10/9949,11,A20QZ9F8WGAIS9,21,fbk,32,liu,42,rwth,28,koc-combo,31,limsi,5,4,4,3,3
English,German,1396,frankfurter-rundschau/2009/12/10/9949,12,A20QZ9F8WGAIS9,52,upv-combo,28,koc-combo,1,_ref,32,liu,26,kit,3,3,1,5,3
English,Czech,58,lidovky.cz/2009/12/10/75519,25,A2WRTA3P1RXJ31,13,cu-bojar,43,rwth-combo,20,eurotrans,6,cmu-heafield-combo,27,koc,2,1,3,4,5
English,Czech,59,lidovky.cz/2009/12/10/75519,26,A2WRTA3P1RXJ31,27,koc,16,dcu,40,potsdam,28,koc-combo,1,_ref,5,2,4,3,1
English,Czech,60,lidovky.cz/2009/12/10/75519,27,A2WRTA3P1RXJ31,16,dcu,14,cu-tecto,46,uedin,15,cu-zeman,43,rwth-combo,2,4,5,3,1
English,Czech,463,washpost/2009/12/12/79432,15,A2WRTA3P1RXJ31,39,pc-trans,6,cmu-heafield-combo,27,koc,37,onlineA,1,_ref,3,4,5,2,1
English,Czech,464,washpost/2009/12/12/79432,16,A2WRTA3P1RXJ31,20,eurotrans,45,sfu,14,cu-tecto,39,pc-trans,1,_ref,2,5,3,4,1
English,Czech,465,washpost/2009/12/12/79432,17,A2WRTA3P1RXJ31,37,onlineA,27,koc,15,cu-zeman,28,koc-combo,14,cu-tecto,3,5,4,1,2
English,German,1494,spiegel/2009/12/12/73257,27,A20QZ9F8WGAIS9,21,fbk,37,onlineA,27,koc,38,onlineB,42,rwth,1,1,4,1,3
English,German,1495,spiegel/2009/12/12/73257,28,A20QZ9F8WGAIS9,42,rwth,1,_ref,15,cu-zeman,31,limsi,18,dfki,4,1,5,4,2
English,German,1496,spiegel/2009/12/12/73257,29,A20QZ9F8WGAIS9,21,fbk,45,sfu,28,koc-combo,1,_ref,6,cmu-heafield-combo,4,3,2,1,2
English,Czech,1035,lesechos/2009/12/11/218656,7,A2WRTA3P1RXJ31,38,onlineB,17,dcu-combo,20,eurotrans,6,cmu-heafield-combo,14,cu-tecto,1,2,4,3,5
English,Czech,1036,lesechos/2009/12/11/218656,8,A2WRTA3P1RXJ31,39,pc-trans,40,potsdam,45,sfu,37,onlineA,14,cu-tecto,2,5,3,4,1
English,Czech,1037,lesechos/2009/12/11/218656,9,A2WRTA3P1RXJ31,39,pc-trans,20,eurotrans,15,cu-zeman,13,cu-bojar,43,rwth-combo,3,4,5,1,2
English,Czech,1383,frankfurter-rundschau/2009/12/10/99503,27,A2WRTA3P1RXJ31,45,sfu,16,dcu,43,rwth-combo,28,koc-combo,37,onlineA,2,3,1,3,5
English,Czech,1384,frankfurter-rundschau/2009/12/10/99503,28,A2WRTA3P1RXJ31,16,dcu,6,cmu-heafield-combo,28,koc-combo,45,sfu,43,rwth-combo,4,5,2,3,1
English,Czech,1385,frankfurter-rundschau/2009/12/10/9949,1,A2WRTA3P1RXJ31,37,onlineA,6,cmu-heafield-combo,43,rwth-combo,46,uedin,52,upv-combo,4,1,1,5,1
English,German,497,washpost/2009/12/12/79423,21,A20QZ9F8WGAIS9,38,onlineB,46,uedin,21,fbk,6,cmu-heafield-combo,45,sfu,1,3,4,4,5
English,German,498,washpost/2009/12/12/79423,22,A20QZ9F8WGAIS9,46,uedin,38,onlineB,27,koc,45,sfu,50,uppsala,2,2,4,3,5
English,German,499,washpost/2009/12/12/79423,23,A20QZ9F8WGAIS9,26,kit,6,cmu-heafield-combo,21,fbk,52,upv-combo,37,onlineA,1,1,1,1,3
English,Czech,1474,spiegel/2009/12/12/73257,7,A2WRTA3P1RXJ31,13,cu-bojar,16,dcu,27,koc,46,uedin,15,cu-zeman,4,5,1,3,2
English,Czech,1475,spiegel/2009/12/12/73257,8,A2WRTA3P1RXJ31,40,potsdam,37,onlineA,39,pc-trans,45,sfu,14,cu-tecto,2,4,1,3,5
English,Czech,1476,spiegel/2009/12/12/73257,9,A2WRTA3P1RXJ31,46,uedin,13,cu-bojar,27,koc,1,_ref,14,cu-tecto,3,2,5,1,4
English,German,1566,spiegel/2009/12/12/73257,99,A20QZ9F8WGAIS9,24,jhu,1,_ref,31,limsi,45,sfu,52,upv-combo,4,1,2,3,4
English,German,1567,spiegel/2009/12/12/73257,100,A20QZ9F8WGAIS9,24,jhu,6,cmu-heafield-combo,32,liu,21,fbk,37,onlineA,3,1,5,4,2
English,German,1568,spiegel/2009/12/12/73257,101,A20QZ9F8WGAIS9,42,rwth,31,limsi,32,liu,28,koc-combo,43,rwth-combo,4,5,2,3,3
English,German,1524,spiegel/2009/12/12/73257,57,A20QZ9F8WGAIS9,21,fbk,45,sfu,24,jhu,42,rwth,18,dfki,3,2,4,4,1
English,German,1525,spiegel/2009/12/12/73257,58,A20QZ9F8WGAIS9,28,koc-combo,26,kit,43,rwth-combo,38,onlineB,42,rwth,2,2,2,2,2
English,German,1526,spiegel/2009/12/12/73257,59,A20QZ9F8WGAIS9,37,onlineA,24,jhu,27,koc,32,liu,43,rwth-combo,5,2,3,4,3
English,French,1761,elmundo/2009/12/11/10124,11,A3V590FNRRGAJP,36,nrc,15,cu-zeman,1,_ref,52,upv-combo,19,eu,3,4,1,2,5
English,French,1762,elmundo/2009/12/11/10124,12,A3V590FNRRGAJP,33,lium,36,nrc,52,upv-combo,46,uedin,43,rwth-combo,2,1,4,3,3
English,French,1763,elmundo/2009/12/11/10124,13,A3V590FNRRGAJP,4,cambridge,1,_ref,52,upv-combo,38,onlineB,33,lium,4,1,2,5,3
French,English,588,washpost/2009/12/12/79419,20,A1Q01FKBVWT9P4,8,cmu-hyposel-combo,43,rwth-combo,15,cu-zeman,11,cmu-statxfer,41,rali,3,2,4,5,4
French,English,589,washpost/2009/12/12/79419,21,A1Q01FKBVWT9P4,38,onlineB,22,geneva,30,lig,15,cu-zeman,31,limsi,1,5,2,4,3
French,English,590,washpost/2009/12/12/79417,1,A1Q01FKBVWT9P4,1,_ref,36,nrc,25,jhu-combo,31,limsi,42,rwth,1,3,3,5,4
French,English,310,lidovky.cz/2009/12/10/75462,16,A1Q01FKBVWT9P4,34,lium-combo,24,jhu,15,cu-zeman,17,dcu-combo,52,upv-combo,4,3,5,4,3
French,English,311,lidovky.cz/2009/12/10/75462,17,A1Q01FKBVWT9P4,31,limsi,34,lium-combo,23,huicong,24,jhu,1,_ref,3,4,5,2,1
French,English,312,lidovky.cz/2009/12/10/75462,18,A1Q01FKBVWT9P4,38,onlineB,42,rwth,24,jhu,34,lium-combo,31,limsi,2,4,3,4,5
French,English,630,washpost/2009/12/12/79410,5,A1Q01FKBVWT9P4,43,rwth-combo,34,lium-combo,18,dfki,6,cmu-heafield-combo,22,geneva,1,1,3,1,5
French,English,631,washpost/2009/12/12/79410,6,A1Q01FKBVWT9P4,11,cmu-statxfer,38,onlineB,6,cmu-heafield-combo,23,huicong,8,cmu-hyposel-combo,1,2,1,1,1
French,English,632,washpost/2009/12/12/79410,7,A1Q01FKBVWT9P4,22,geneva,3,bbn-combo,1,_ref,17,dcu-combo,41,rali,3,2,1,2,2
French,English,588,washpost/2009/12/12/79419,20,A1Q01FKBVWT9P4,8,cmu-hyposel-combo,43,rwth-combo,15,cu-zeman,11,cmu-statxfer,41,rali,3,3,4,5,4
French,English,589,washpost/2009/12/12/79419,21,A1Q01FKBVWT9P4,38,onlineB,22,geneva,30,lig,15,cu-zeman,31,limsi,2,4,3,5,2
French,English,590,washpost/2009/12/12/79417,1,A1Q01FKBVWT9P4,1,_ref,36,nrc,25,jhu-combo,31,limsi,42,rwth,1,3,3,2,5
French,English,669,washpost/2009/12/12/79407,2,A1Q01FKBVWT9P4,17,dcu-combo,34,lium-combo,41,rali,1,_ref,38,onlineB,5,3,4,1,2
French,English,670,washpost/2009/12/12/79407,3,A1Q01FKBVWT9P4,6,cmu-heafield-combo,22,geneva,46,uedin,23,huicong,4,cambridge,2,3,4,5,1
French,English,671,washpost/2009/12/12/79407,4,A1Q01FKBVWT9P4,3,bbn-combo,17,dcu-combo,4,cambridge,18,dfki,31,limsi,1,2,2,3,1
