srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
Czech,English,782,times-of-london/2009/12/11/100521,5,A1FS5EXKNSINCF,2,aalto,46,uedin,15,cu-zeman,52,upv-combo,6,cmu-heafield-combo,4,1,5,2,3
Czech,English,780,times-of-london/2009/12/11/100521,3,A1HPYBP6UUTI82,15,cu-zeman,46,uedin,43,rwth-combo,1,_ref,2,aalto,5,4,3,1,2
Czech,English,781,times-of-london/2009/12/11/100521,4,A1HPYBP6UUTI82,15,cu-zeman,43,rwth-combo,13,cu-bojar,2,aalto,25,jhu-combo,5,2,4,3,1
Czech,English,782,times-of-london/2009/12/11/100521,5,A1HPYBP6UUTI82,2,aalto,46,uedin,15,cu-zeman,52,upv-combo,6,cmu-heafield-combo,5,1,3,2,4
Czech,English,1016,lesechos/2009/12/11/218658,14,A10Z9TAU6K4YIS,5,cmu,38,onlineB,6,cmu-heafield-combo,15,cu-zeman,25,jhu-combo,1,2,3,4,5
Czech,English,1017,lesechos/2009/12/11/218658,15,A10Z9TAU6K4YIS,5,cmu,3,bbn-combo,37,onlineA,6,cmu-heafield-combo,25,jhu-combo,1,2,3,4,5
Czech,English,1018,lesechos/2009/12/11/218658,16,A10Z9TAU6K4YIS,43,rwth-combo,46,uedin,13,cu-bojar,25,jhu-combo,6,cmu-heafield-combo,2,3,4,1,5
Czech,English,1016,lesechos/2009/12/11/218658,14,AZW5OFZX9KGE7,5,cmu,38,onlineB,6,cmu-heafield-combo,15,cu-zeman,25,jhu-combo,2,1,3,4,5
Czech,English,1017,lesechos/2009/12/11/218658,15,AZW5OFZX9KGE7,5,cmu,3,bbn-combo,37,onlineA,6,cmu-heafield-combo,25,jhu-combo,2,1,4,5,3
Czech,English,1018,lesechos/2009/12/11/218658,16,AZW5OFZX9KGE7,43,rwth-combo,46,uedin,13,cu-bojar,25,jhu-combo,6,cmu-heafield-combo,2,1,4,5,4
Czech,English,1016,lesechos/2009/12/11/218658,14,A2DP32IQRO1N6K,5,cmu,38,onlineB,6,cmu-heafield-combo,15,cu-zeman,25,jhu-combo,5,5,5,5,5
Czech,English,1017,lesechos/2009/12/11/218658,15,A2DP32IQRO1N6K,5,cmu,3,bbn-combo,37,onlineA,6,cmu-heafield-combo,25,jhu-combo,3,1,5,1,3
Czech,English,1018,lesechos/2009/12/11/218658,16,A2DP32IQRO1N6K,43,rwth-combo,46,uedin,13,cu-bojar,25,jhu-combo,6,cmu-heafield-combo,5,4,5,5,5
Czech,English,1016,lesechos/2009/12/11/218658,14,A485RGKCL4747,5,cmu,38,onlineB,6,cmu-heafield-combo,15,cu-zeman,25,jhu-combo,4,3,4,4,3
Czech,English,1017,lesechos/2009/12/11/218658,15,A485RGKCL4747,5,cmu,3,bbn-combo,37,onlineA,6,cmu-heafield-combo,25,jhu-combo,4,2,4,3,3
Czech,English,1018,lesechos/2009/12/11/218658,16,A485RGKCL4747,43,rwth-combo,46,uedin,13,cu-bojar,25,jhu-combo,6,cmu-heafield-combo,4,4,5,4,4
Czech,English,1016,lesechos/2009/12/11/218658,14,A1HPYBP6UUTI82,5,cmu,38,onlineB,6,cmu-heafield-combo,15,cu-zeman,25,jhu-combo,5,3,3,5,3
Czech,English,1017,lesechos/2009/12/11/218658,15,A1HPYBP6UUTI82,5,cmu,3,bbn-combo,37,onlineA,6,cmu-heafield-combo,25,jhu-combo,5,1,4,2,3
Czech,English,1018,lesechos/2009/12/11/218658,16,A1HPYBP6UUTI82,43,rwth-combo,46,uedin,13,cu-bojar,25,jhu-combo,6,cmu-heafield-combo,5,5,3,3,1
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A10Z9TAU6K4YIS,46,uedin,25,jhu-combo,52,upv-combo,1,_ref,43,rwth-combo,2,3,4,1,5
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A10Z9TAU6K4YIS,5,cmu,46,uedin,2,aalto,52,upv-combo,6,cmu-heafield-combo,2,3,4,5,1
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A10Z9TAU6K4YIS,46,uedin,3,bbn-combo,38,onlineB,37,onlineA,43,rwth-combo,2,3,4,5,1
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A1GZ3K4HRJY6DA,46,uedin,25,jhu-combo,52,upv-combo,1,_ref,43,rwth-combo,5,4,4,1,4
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A1GZ3K4HRJY6DA,5,cmu,46,uedin,2,aalto,52,upv-combo,6,cmu-heafield-combo,3,4,5,4,4
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A1GZ3K4HRJY6DA,46,uedin,3,bbn-combo,38,onlineB,37,onlineA,43,rwth-combo,4,5,4,4,1
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A2WNW8A4MOR7T7,46,uedin,25,jhu-combo,52,upv-combo,1,_ref,43,rwth-combo,4,5,3,1,3
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A2WNW8A4MOR7T7,5,cmu,46,uedin,2,aalto,52,upv-combo,6,cmu-heafield-combo,3,3,5,4,3
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A2WNW8A4MOR7T7,46,uedin,3,bbn-combo,38,onlineB,37,onlineA,43,rwth-combo,4,3,3,4,4
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A13K5MOF7ZODON,46,uedin,25,jhu-combo,52,upv-combo,1,_ref,43,rwth-combo,3,5,4,1,4
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A13K5MOF7ZODON,5,cmu,46,uedin,2,aalto,52,upv-combo,6,cmu-heafield-combo,3,4,5,4,5
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A13K5MOF7ZODON,46,uedin,3,bbn-combo,38,onlineB,37,onlineA,43,rwth-combo,3,5,4,4,3
Czech,English,160,lidovky.cz/2009/12/10/75485,18,A10Z9TAU6K4YIS,25,jhu-combo,46,uedin,2,aalto,5,cmu,37,onlineA,2,3,1,5,4
Czech,English,161,lidovky.cz/2009/12/10/75485,19,A10Z9TAU6K4YIS,6,cmu-heafield-combo,3,bbn-combo,2,aalto,25,jhu-combo,1,_ref,2,4,3,1,5
Czech,English,162,lidovky.cz/2009/12/10/75485,20,A10Z9TAU6K4YIS,25,jhu-combo,52,upv-combo,37,onlineA,15,cu-zeman,6,cmu-heafield-combo,2,3,4,5,1
Czech,English,160,lidovky.cz/2009/12/10/75485,18,A1GZ3K4HRJY6DA,25,jhu-combo,46,uedin,2,aalto,5,cmu,37,onlineA,5,4,5,4,5
Czech,English,161,lidovky.cz/2009/12/10/75485,19,A1GZ3K4HRJY6DA,6,cmu-heafield-combo,3,bbn-combo,2,aalto,25,jhu-combo,1,_ref,5,5,4,5,1
Czech,English,162,lidovky.cz/2009/12/10/75485,20,A1GZ3K4HRJY6DA,25,jhu-combo,52,upv-combo,37,onlineA,15,cu-zeman,6,cmu-heafield-combo,3,3,5,4,4
Czech,English,160,lidovky.cz/2009/12/10/75485,18,A312KFQ78WB3A4,25,jhu-combo,46,uedin,2,aalto,5,cmu,37,onlineA,4,3,4,4,4
Czech,English,161,lidovky.cz/2009/12/10/75485,19,A312KFQ78WB3A4,6,cmu-heafield-combo,3,bbn-combo,2,aalto,25,jhu-combo,1,_ref,3,2,4,4,1
Czech,English,162,lidovky.cz/2009/12/10/75485,20,A312KFQ78WB3A4,25,jhu-combo,52,upv-combo,37,onlineA,15,cu-zeman,6,cmu-heafield-combo,4,4,1,2,3
Czech,English,160,lidovky.cz/2009/12/10/75485,18,A2LJJVUB7WZ562,25,jhu-combo,46,uedin,2,aalto,5,cmu,37,onlineA,2,5,4,1,3
Czech,English,161,lidovky.cz/2009/12/10/75485,19,A2LJJVUB7WZ562,6,cmu-heafield-combo,3,bbn-combo,2,aalto,25,jhu-combo,1,_ref,3,2,4,5,1
Czech,English,162,lidovky.cz/2009/12/10/75485,20,A2LJJVUB7WZ562,25,jhu-combo,52,upv-combo,37,onlineA,15,cu-zeman,6,cmu-heafield-combo,1,2,4,5,3
Czech,English,160,lidovky.cz/2009/12/10/75485,18,A2POA2EWY4LTRF,25,jhu-combo,46,uedin,2,aalto,5,cmu,37,onlineA,4,5,5,4,5
Czech,English,161,lidovky.cz/2009/12/10/75485,19,A2POA2EWY4LTRF,6,cmu-heafield-combo,3,bbn-combo,2,aalto,25,jhu-combo,1,_ref,4,5,5,5,1
Czech,English,162,lidovky.cz/2009/12/10/75485,20,A2POA2EWY4LTRF,25,jhu-combo,52,upv-combo,37,onlineA,15,cu-zeman,6,cmu-heafield-combo,3,3,5,5,4
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A1IK776ONXRYI0,5,cmu,15,cu-zeman,25,jhu-combo,13,cu-bojar,6,cmu-heafield-combo,1,2,1,2,1
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A1IK776ONXRYI0,25,jhu-combo,38,onlineB,46,uedin,6,cmu-heafield-combo,13,cu-bojar,1,2,4,1,2
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A1IK776ONXRYI0,37,onlineA,1,_ref,13,cu-bojar,2,aalto,5,cmu,1,3,2,5,4
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A2ILXJWVVJX98E,5,cmu,15,cu-zeman,25,jhu-combo,13,cu-bojar,6,cmu-heafield-combo,3,5,3,4,3
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A2ILXJWVVJX98E,25,jhu-combo,38,onlineB,46,uedin,6,cmu-heafield-combo,13,cu-bojar,4,4,3,4,2
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A2ILXJWVVJX98E,37,onlineA,1,_ref,13,cu-bojar,2,aalto,5,cmu,2,1,3,4,4
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,A1YM20KP1UZ7MJ,5,cmu,15,cu-zeman,25,jhu-combo,13,cu-bojar,6,cmu-heafield-combo,4,5,1,2,3
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,A1YM20KP1UZ7MJ,25,jhu-combo,38,onlineB,46,uedin,6,cmu-heafield-combo,13,cu-bojar,5,3,4,2,1
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,A1YM20KP1UZ7MJ,37,onlineA,1,_ref,13,cu-bojar,2,aalto,5,cmu,4,1,2,3,5
Czech,English,1299,frankfurter-rundschau/2009/12/10/99511,10,AXQSIPY2XCGF4,5,cmu,15,cu-zeman,25,jhu-combo,13,cu-bojar,6,cmu-heafield-combo,4,5,5,5,5
Czech,English,1300,frankfurter-rundschau/2009/12/10/99511,11,AXQSIPY2XCGF4,25,jhu-combo,38,onlineB,46,uedin,6,cmu-heafield-combo,13,cu-bojar,5,5,4,3,3
Czech,English,1301,frankfurter-rundschau/2009/12/10/99511,12,AXQSIPY2XCGF4,37,onlineA,1,_ref,13,cu-bojar,2,aalto,5,cmu,5,1,4,5,5
Czech,English,1108,lesechos/2009/12/11/218646,15,A3PCYK6Q2LE72A,5,cmu,15,cu-zeman,1,_ref,37,onlineA,43,rwth-combo,3,4,1,2,3
Czech,English,1109,lesechos/2009/12/11/218646,16,A3PCYK6Q2LE72A,37,onlineA,3,bbn-combo,25,jhu-combo,6,cmu-heafield-combo,2,aalto,5,4,3,2,1
Czech,English,1110,lesechos/2009/12/11/218646,17,A3PCYK6Q2LE72A,46,uedin,38,onlineB,6,cmu-heafield-combo,1,_ref,2,aalto,5,3,2,1,4
Czech,English,1108,lesechos/2009/12/11/218646,15,ALO2FFJI4QOQY,5,cmu,15,cu-zeman,1,_ref,37,onlineA,43,rwth-combo,4,5,1,3,4
Czech,English,1109,lesechos/2009/12/11/218646,16,ALO2FFJI4QOQY,37,onlineA,3,bbn-combo,25,jhu-combo,6,cmu-heafield-combo,2,aalto,5,3,4,3,1
Czech,English,1110,lesechos/2009/12/11/218646,17,ALO2FFJI4QOQY,46,uedin,38,onlineB,6,cmu-heafield-combo,1,_ref,2,aalto,3,2,2,1,4
Czech,English,1108,lesechos/2009/12/11/218646,15,AZW5OFZX9KGE7,5,cmu,15,cu-zeman,1,_ref,37,onlineA,43,rwth-combo,-1,-1,-1,-1,-1
Czech,English,1109,lesechos/2009/12/11/218646,16,AZW5OFZX9KGE7,37,onlineA,3,bbn-combo,25,jhu-combo,6,cmu-heafield-combo,2,aalto,-1,-1,-1,-1,-1
Czech,English,1110,lesechos/2009/12/11/218646,17,AZW5OFZX9KGE7,46,uedin,38,onlineB,6,cmu-heafield-combo,1,_ref,2,aalto,-1,-1,-1,-1,-1
Czech,English,1108,lesechos/2009/12/11/218646,15,A1SER9VTSIW8Q2,5,cmu,15,cu-zeman,1,_ref,37,onlineA,43,rwth-combo,3,5,1,4,3
Czech,English,1109,lesechos/2009/12/11/218646,16,A1SER9VTSIW8Q2,37,onlineA,3,bbn-combo,25,jhu-combo,6,cmu-heafield-combo,2,aalto,5,4,3,4,2
Czech,English,1110,lesechos/2009/12/11/218646,17,A1SER9VTSIW8Q2,46,uedin,38,onlineB,6,cmu-heafield-combo,1,_ref,2,aalto,5,3,3,1,5
Czech,English,1108,lesechos/2009/12/11/218646,15,ABKT0UWCI4MYR,5,cmu,15,cu-zeman,1,_ref,37,onlineA,43,rwth-combo,2,4,1,3,2
Czech,English,1109,lesechos/2009/12/11/218646,16,ABKT0UWCI4MYR,37,onlineA,3,bbn-combo,25,jhu-combo,6,cmu-heafield-combo,2,aalto,5,2,4,3,2
Czech,English,1110,lesechos/2009/12/11/218646,17,ABKT0UWCI4MYR,46,uedin,38,onlineB,6,cmu-heafield-combo,1,_ref,2,aalto,4,2,3,1,5
Czech,English,691,washpost/2009/12/12/79407,24,AA5HBWHX2DKOU,38,onlineB,52,upv-combo,13,cu-bojar,3,bbn-combo,43,rwth-combo,4,5,4,5,5
Czech,English,692,washpost/2009/12/12/79407,25,AA5HBWHX2DKOU,46,uedin,15,cu-zeman,5,cmu,1,_ref,25,jhu-combo,2,3,1,1,3
Czech,English,693,washpost/2009/12/12/79407,26,AA5HBWHX2DKOU,5,cmu,15,cu-zeman,2,aalto,1,_ref,46,uedin,4,4,3,2,4
Czech,English,691,washpost/2009/12/12/79407,24,A40ZE3GD99ZRS,38,onlineB,52,upv-combo,13,cu-bojar,3,bbn-combo,43,rwth-combo,3,4,4,4,5
Czech,English,692,washpost/2009/12/12/79407,25,A40ZE3GD99ZRS,46,uedin,15,cu-zeman,5,cmu,1,_ref,25,jhu-combo,1,4,3,2,5
Czech,English,693,washpost/2009/12/12/79407,26,A40ZE3GD99ZRS,5,cmu,15,cu-zeman,2,aalto,1,_ref,46,uedin,4,5,5,1,3
Czech,English,691,washpost/2009/12/12/79407,24,AM4KNR4HIXULC,38,onlineB,52,upv-combo,13,cu-bojar,3,bbn-combo,43,rwth-combo,4,2,5,3,1
Czech,English,692,washpost/2009/12/12/79407,25,AM4KNR4HIXULC,46,uedin,15,cu-zeman,5,cmu,1,_ref,25,jhu-combo,2,4,2,1,5
Czech,English,693,washpost/2009/12/12/79407,26,AM4KNR4HIXULC,5,cmu,15,cu-zeman,2,aalto,1,_ref,46,uedin,4,5,3,1,4
Czech,English,691,washpost/2009/12/12/79407,24,A2PE5UDQ5WG2R0,38,onlineB,52,upv-combo,13,cu-bojar,3,bbn-combo,43,rwth-combo,5,5,4,5,4
Czech,English,692,washpost/2009/12/12/79407,25,A2PE5UDQ5WG2R0,46,uedin,15,cu-zeman,5,cmu,1,_ref,25,jhu-combo,2,3,2,1,2
Czech,English,693,washpost/2009/12/12/79407,26,A2PE5UDQ5WG2R0,5,cmu,15,cu-zeman,2,aalto,1,_ref,46,uedin,4,5,2,1,4
Czech,English,691,washpost/2009/12/12/79407,24,A10Z9TAU6K4YIS,38,onlineB,52,upv-combo,13,cu-bojar,3,bbn-combo,43,rwth-combo,1,3,2,4,5
Czech,English,692,washpost/2009/12/12/79407,25,A10Z9TAU6K4YIS,46,uedin,15,cu-zeman,5,cmu,1,_ref,25,jhu-combo,4,2,1,3,5
Czech,English,693,washpost/2009/12/12/79407,26,A10Z9TAU6K4YIS,5,cmu,15,cu-zeman,2,aalto,1,_ref,46,uedin,5,3,4,2,1
Czech,English,619,washpost/2009/12/12/79411,11,A3PIZPXDZ97MFW,5,cmu,1,_ref,2,aalto,37,onlineA,13,cu-bojar,2,1,3,4,3
Czech,English,620,washpost/2009/12/12/79411,12,A3PIZPXDZ97MFW,15,cu-zeman,37,onlineA,6,cmu-heafield-combo,5,cmu,52,upv-combo,5,4,1,3,2
Czech,English,621,washpost/2009/12/12/79411,13,A3PIZPXDZ97MFW,13,cu-bojar,6,cmu-heafield-combo,52,upv-combo,1,_ref,38,onlineB,2,2,5,3,3
Czech,English,619,washpost/2009/12/12/79411,11,A2FL63TYQIBV91,5,cmu,1,_ref,2,aalto,37,onlineA,13,cu-bojar,3,1,4,4,2
Czech,English,620,washpost/2009/12/12/79411,12,A2FL63TYQIBV91,15,cu-zeman,37,onlineA,6,cmu-heafield-combo,5,cmu,52,upv-combo,4,3,1,2,4
Czech,English,621,washpost/2009/12/12/79411,13,A2FL63TYQIBV91,13,cu-bojar,6,cmu-heafield-combo,52,upv-combo,1,_ref,38,onlineB,5,4,2,1,3
Czech,English,619,washpost/2009/12/12/79411,11,AZW5OFZX9KGE7,5,cmu,1,_ref,2,aalto,37,onlineA,13,cu-bojar,4,3,2,5,1
Czech,English,620,washpost/2009/12/12/79411,12,AZW5OFZX9KGE7,15,cu-zeman,37,onlineA,6,cmu-heafield-combo,5,cmu,52,upv-combo,2,4,3,5,1
Czech,English,621,washpost/2009/12/12/79411,13,AZW5OFZX9KGE7,13,cu-bojar,6,cmu-heafield-combo,52,upv-combo,1,_ref,38,onlineB,3,2,3,3,1
Czech,English,619,washpost/2009/12/12/79411,11,A2JVSR45J8WGCI,5,cmu,1,_ref,2,aalto,37,onlineA,13,cu-bojar,5,1,2,5,5
Czech,English,620,washpost/2009/12/12/79411,12,A2JVSR45J8WGCI,15,cu-zeman,37,onlineA,6,cmu-heafield-combo,5,cmu,52,upv-combo,5,4,1,4,5
Czech,English,621,washpost/2009/12/12/79411,13,A2JVSR45J8WGCI,13,cu-bojar,6,cmu-heafield-combo,52,upv-combo,1,_ref,38,onlineB,4,3,2,1,4
Czech,English,1371,frankfurter-rundschau/2009/12/10/99503,15,A3QYF1L56ACWF1,37,onlineA,15,cu-zeman,3,bbn-combo,43,rwth-combo,25,jhu-combo,2,5,1,4,3
Czech,English,1372,frankfurter-rundschau/2009/12/10/99503,16,A3QYF1L56ACWF1,38,onlineB,37,onlineA,52,upv-combo,1,_ref,46,uedin,5,3,2,1,4
Czech,English,1373,frankfurter-rundschau/2009/12/10/99503,17,A3QYF1L56ACWF1,1,_ref,37,onlineA,25,jhu-combo,46,uedin,6,cmu-heafield-combo,1,-1,2,4,5
Czech,English,1371,frankfurter-rundschau/2009/12/10/99503,15,A2DP32IQRO1N6K,37,onlineA,15,cu-zeman,3,bbn-combo,43,rwth-combo,25,jhu-combo,3,4,1,4,4
Czech,English,1372,frankfurter-rundschau/2009/12/10/99503,16,A2DP32IQRO1N6K,38,onlineB,37,onlineA,52,upv-combo,1,_ref,46,uedin,5,5,5,1,5
Czech,English,1373,frankfurter-rundschau/2009/12/10/99503,17,A2DP32IQRO1N6K,1,_ref,37,onlineA,25,jhu-combo,46,uedin,6,cmu-heafield-combo,1,5,5,5,4
Czech,English,1371,frankfurter-rundschau/2009/12/10/99503,15,A1LRFWGKF5O52C,37,onlineA,15,cu-zeman,3,bbn-combo,43,rwth-combo,25,jhu-combo,1,4,2,3,3
Czech,English,1372,frankfurter-rundschau/2009/12/10/99503,16,A1LRFWGKF5O52C,38,onlineB,37,onlineA,52,upv-combo,1,_ref,46,uedin,4,5,2,1,3
Czech,English,1373,frankfurter-rundschau/2009/12/10/99503,17,A1LRFWGKF5O52C,1,_ref,37,onlineA,25,jhu-combo,46,uedin,6,cmu-heafield-combo,1,3,5,2,4
Czech,English,1371,frankfurter-rundschau/2009/12/10/99503,15,A2901GK38J0A7R,37,onlineA,15,cu-zeman,3,bbn-combo,43,rwth-combo,25,jhu-combo,4,3,1,2,5
Czech,English,1372,frankfurter-rundschau/2009/12/10/99503,16,A2901GK38J0A7R,38,onlineB,37,onlineA,52,upv-combo,1,_ref,46,uedin,2,4,3,1,5
Czech,English,1373,frankfurter-rundschau/2009/12/10/99503,17,A2901GK38J0A7R,1,_ref,37,onlineA,25,jhu-combo,46,uedin,6,cmu-heafield-combo,1,5,2,4,3
Czech,English,1371,frankfurter-rundschau/2009/12/10/99503,15,A3PH5AEMO9B0MM,37,onlineA,15,cu-zeman,3,bbn-combo,43,rwth-combo,25,jhu-combo,1,4,2,5,5
Czech,English,1372,frankfurter-rundschau/2009/12/10/99503,16,A3PH5AEMO9B0MM,38,onlineB,37,onlineA,52,upv-combo,1,_ref,46,uedin,3,4,4,1,4
Czech,English,1373,frankfurter-rundschau/2009/12/10/99503,17,A3PH5AEMO9B0MM,1,_ref,37,onlineA,25,jhu-combo,46,uedin,6,cmu-heafield-combo,1,3,4,4,4
Czech,English,646,washpost/2009/12/12/79410,21,A10Z9TAU6K4YIS,52,upv-combo,1,_ref,2,aalto,38,onlineB,5,cmu,2,3,4,5,1
Czech,English,647,washpost/2009/12/12/79410,22,A10Z9TAU6K4YIS,43,rwth-combo,46,uedin,25,jhu-combo,15,cu-zeman,13,cu-bojar,5,4,3,2,1
Czech,English,648,washpost/2009/12/12/79408,1,A10Z9TAU6K4YIS,38,onlineB,52,upv-combo,37,onlineA,46,uedin,43,rwth-combo,2,3,1,4,5
Czech,English,646,washpost/2009/12/12/79410,21,A1XH9D9A4NHG4,52,upv-combo,1,_ref,2,aalto,38,onlineB,5,cmu,2,1,3,4,3
Czech,English,647,washpost/2009/12/12/79410,22,A1XH9D9A4NHG4,43,rwth-combo,46,uedin,25,jhu-combo,15,cu-zeman,13,cu-bojar,2,2,2,3,3
Czech,English,648,washpost/2009/12/12/79408,1,A1XH9D9A4NHG4,38,onlineB,52,upv-combo,37,onlineA,46,uedin,43,rwth-combo,1,1,2,1,1
Czech,English,646,washpost/2009/12/12/79410,21,A33ANMIITS8PMV,52,upv-combo,1,_ref,2,aalto,38,onlineB,5,cmu,3,1,4,3,3
Czech,English,647,washpost/2009/12/12/79410,22,A33ANMIITS8PMV,43,rwth-combo,46,uedin,25,jhu-combo,15,cu-zeman,13,cu-bojar,3,2,3,5,3
Czech,English,648,washpost/2009/12/12/79408,1,A33ANMIITS8PMV,38,onlineB,52,upv-combo,37,onlineA,46,uedin,43,rwth-combo,2,2,1,2,2
Czech,English,646,washpost/2009/12/12/79410,21,A344K2YMLZ6QTW,52,upv-combo,1,_ref,2,aalto,38,onlineB,5,cmu,4,1,5,4,4
Czech,English,647,washpost/2009/12/12/79410,22,A344K2YMLZ6QTW,43,rwth-combo,46,uedin,25,jhu-combo,15,cu-zeman,13,cu-bojar,5,5,5,5,5
Czech,English,648,washpost/2009/12/12/79408,1,A344K2YMLZ6QTW,38,onlineB,52,upv-combo,37,onlineA,46,uedin,43,rwth-combo,1,1,1,1,1
Czech,English,646,washpost/2009/12/12/79410,21,A35LGMAMPTNK2L,52,upv-combo,1,_ref,2,aalto,38,onlineB,5,cmu,2,1,4,3,2
Czech,English,647,washpost/2009/12/12/79410,22,A35LGMAMPTNK2L,43,rwth-combo,46,uedin,25,jhu-combo,15,cu-zeman,13,cu-bojar,3,1,2,5,4
Czech,English,648,washpost/2009/12/12/79408,1,A35LGMAMPTNK2L,38,onlineB,52,upv-combo,37,onlineA,46,uedin,43,rwth-combo,2,2,1,2,2
Czech,English,966,lesechos/2009/12/10/218323,28,A3HB9B51TN3C1E,13,cu-bojar,46,uedin,43,rwth-combo,37,onlineA,52,upv-combo,1,2,3,4,5
Czech,English,967,lesechos/2009/12/10/218323,29,A3HB9B51TN3C1E,43,rwth-combo,1,_ref,6,cmu-heafield-combo,5,cmu,25,jhu-combo,3,2,1,4,5
Czech,English,968,lesechos/2009/12/10/218323,30,A3HB9B51TN3C1E,52,upv-combo,37,onlineA,3,bbn-combo,6,cmu-heafield-combo,15,cu-zeman,2,3,5,4,1
Czech,English,966,lesechos/2009/12/10/218323,28,AZW5OFZX9KGE7,13,cu-bojar,46,uedin,43,rwth-combo,37,onlineA,52,upv-combo,3,2,4,1,5
Czech,English,967,lesechos/2009/12/10/218323,29,AZW5OFZX9KGE7,43,rwth-combo,1,_ref,6,cmu-heafield-combo,5,cmu,25,jhu-combo,1,3,1,1,5
Czech,English,968,lesechos/2009/12/10/218323,30,AZW5OFZX9KGE7,52,upv-combo,37,onlineA,3,bbn-combo,6,cmu-heafield-combo,15,cu-zeman,3,1,5,4,3
Czech,English,966,lesechos/2009/12/10/218323,28,A3TZTVW6V947WT,13,cu-bojar,46,uedin,43,rwth-combo,37,onlineA,52,upv-combo,5,4,1,5,3
Czech,English,967,lesechos/2009/12/10/218323,29,A3TZTVW6V947WT,43,rwth-combo,1,_ref,6,cmu-heafield-combo,5,cmu,25,jhu-combo,3,1,2,5,4
Czech,English,968,lesechos/2009/12/10/218323,30,A3TZTVW6V947WT,52,upv-combo,37,onlineA,3,bbn-combo,6,cmu-heafield-combo,15,cu-zeman,4,5,1,2,5
Czech,English,966,lesechos/2009/12/10/218323,28,A2WNW8A4MOR7T7,13,cu-bojar,46,uedin,43,rwth-combo,37,onlineA,52,upv-combo,4,4,4,5,4
Czech,English,967,lesechos/2009/12/10/218323,29,A2WNW8A4MOR7T7,43,rwth-combo,1,_ref,6,cmu-heafield-combo,5,cmu,25,jhu-combo,4,1,2,4,4
Czech,English,968,lesechos/2009/12/10/218323,30,A2WNW8A4MOR7T7,52,upv-combo,37,onlineA,3,bbn-combo,6,cmu-heafield-combo,15,cu-zeman,4,5,2,3,5
Czech,English,966,lesechos/2009/12/10/218323,28,A1IPFN2HJ81KL4,13,cu-bojar,46,uedin,43,rwth-combo,37,onlineA,52,upv-combo,1,2,2,5,2
Czech,English,967,lesechos/2009/12/10/218323,29,A1IPFN2HJ81KL4,43,rwth-combo,1,_ref,6,cmu-heafield-combo,5,cmu,25,jhu-combo,4,1,2,2,3
Czech,English,968,lesechos/2009/12/10/218323,30,A1IPFN2HJ81KL4,52,upv-combo,37,onlineA,3,bbn-combo,6,cmu-heafield-combo,15,cu-zeman,2,5,2,1,5
Czech,English,1016,lesechos/2009/12/11/218658,14,AZW5OFZX9KGE7,46,uedin,5,cmu,15,cu-zeman,52,upv-combo,37,onlineA,1,2,2,5,4
Czech,English,1017,lesechos/2009/12/11/218658,15,AZW5OFZX9KGE7,5,cmu,37,onlineA,3,bbn-combo,43,rwth-combo,13,cu-bojar,1,5,4,2,2
Czech,English,1018,lesechos/2009/12/11/218658,16,AZW5OFZX9KGE7,37,onlineA,6,cmu-heafield-combo,1,_ref,15,cu-zeman,3,bbn-combo,1,1,2,3,4
Czech,English,1016,lesechos/2009/12/11/218658,14,A10Z9TAU6K4YIS,46,uedin,5,cmu,15,cu-zeman,52,upv-combo,37,onlineA,1,2,3,4,5
Czech,English,1017,lesechos/2009/12/11/218658,15,A10Z9TAU6K4YIS,5,cmu,37,onlineA,3,bbn-combo,43,rwth-combo,13,cu-bojar,2,3,4,5,1
Czech,English,1018,lesechos/2009/12/11/218658,16,A10Z9TAU6K4YIS,37,onlineA,6,cmu-heafield-combo,1,_ref,15,cu-zeman,3,bbn-combo,2,3,4,5,1
