srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system3Number,system3Id,system4Number,system4Id,system5Number,system5Id,system1rank,system2rank,system3rank,system4rank,system5rank
Haitian Creole (Clean),English,34,htclean-en.test,34,AWXZ6JLSPJO84,6,koc,7,liu,10,uppsala,9,umd-hu,4,hyderabad,3,2,1,3,2
Haitian Creole (Clean),English,35,htclean-en.test,35,AWXZ6JLSPJO84,2,cmu-denkowski,7,liu,4,hyderabad,11,_ref,3,cmu-hewavitharana,4,3,5,1,2
Haitian Creole (Clean),English,36,htclean-en.test,36,AWXZ6JLSPJO84,8,umd-eidelman,3,cmu-hewavitharana,11,_ref,10,uppsala,6,koc,2,3,1,4,5
Haitian Creole (Clean),English,1,htclean-en.test,1,AWXZ6JLSPJO84,10,uppsala,6,koc,2,cmu-denkowski,1,bm-i2r,4,hyderabad,3,2,1,1,4
Haitian Creole (Clean),English,2,htclean-en.test,2,AWXZ6JLSPJO84,2,cmu-denkowski,4,hyderabad,10,uppsala,9,umd-hu,7,liu,2,3,3,3,1
Haitian Creole (Clean),English,3,htclean-en.test,3,AWXZ6JLSPJO84,10,uppsala,3,cmu-hewavitharana,1,bm-i2r,11,_ref,6,koc,2,3,3,1,4
Haitian Creole (Clean),English,430,htclean-en.test,430,AWXZ6JLSPJO84,9,umd-hu,7,liu,1,bm-i2r,6,koc,11,_ref,5,3,2,4,1
Haitian Creole (Clean),English,431,htclean-en.test,431,AWXZ6JLSPJO84,4,hyderabad,2,cmu-denkowski,7,liu,8,umd-eidelman,6,koc,3,4,1,2,5
Haitian Creole (Clean),English,432,htclean-en.test,432,AWXZ6JLSPJO84,6,koc,11,_ref,9,umd-hu,1,bm-i2r,3,cmu-hewavitharana,5,1,2,3,4
Haitian Creole (Clean),English,592,htclean-en.test,592,A29XCGN10F60LV,3,cmu-hewavitharana,11,_ref,2,cmu-denkowski,1,bm-i2r,4,hyderabad,2,1,3,1,4
Haitian Creole (Clean),English,593,htclean-en.test,593,A29XCGN10F60LV,7,liu,6,koc,1,bm-i2r,10,uppsala,3,cmu-hewavitharana,5,2,1,1,3
Haitian Creole (Clean),English,594,htclean-en.test,594,A29XCGN10F60LV,9,umd-hu,11,_ref,3,cmu-hewavitharana,1,bm-i2r,10,uppsala,3,2,1,1,3
Haitian Creole (Clean),English,481,htclean-en.test,481,A38S9BOMQR4B9J,9,umd-hu,3,cmu-hewavitharana,4,hyderabad,6,koc,8,umd-eidelman,4,2,3,5,1
Haitian Creole (Clean),English,482,htclean-en.test,482,A38S9BOMQR4B9J,8,umd-eidelman,11,_ref,9,umd-hu,2,cmu-denkowski,1,bm-i2r,5,1,2,3,3
Haitian Creole (Clean),English,483,htclean-en.test,483,A38S9BOMQR4B9J,11,_ref,2,cmu-denkowski,7,liu,9,umd-hu,1,bm-i2r,1,5,5,5,5
Haitian Creole (Clean),English,118,htclean-en.test,118,A38S9BOMQR4B9J,6,koc,1,bm-i2r,7,liu,3,cmu-hewavitharana,8,umd-eidelman,5,1,3,2,4
Haitian Creole (Clean),English,119,htclean-en.test,119,A38S9BOMQR4B9J,3,cmu-hewavitharana,1,bm-i2r,4,hyderabad,11,_ref,8,umd-eidelman,5,3,4,1,2
Haitian Creole (Clean),English,120,htclean-en.test,120,A38S9BOMQR4B9J,10,uppsala,2,cmu-denkowski,9,umd-hu,4,hyderabad,6,koc,4,3,2,1,5
Haitian Creole (Clean),English,547,htclean-en.test,547,AWXZ6JLSPJO84,1,bm-i2r,9,umd-hu,7,liu,3,cmu-hewavitharana,4,hyderabad,5,1,4,3,2
Haitian Creole (Clean),English,548,htclean-en.test,548,AWXZ6JLSPJO84,6,koc,4,hyderabad,8,umd-eidelman,7,liu,1,bm-i2r,4,3,2,5,1
Haitian Creole (Clean),English,549,htclean-en.test,549,AWXZ6JLSPJO84,6,koc,4,hyderabad,8,umd-eidelman,9,umd-hu,2,cmu-denkowski,4,5,2,3,1
Haitian Creole (Clean),English,304,htclean-en.test,304,AWXZ6JLSPJO84,10,uppsala,9,umd-hu,1,bm-i2r,6,koc,3,cmu-hewavitharana,1,4,3,2,2
Haitian Creole (Clean),English,305,htclean-en.test,305,AWXZ6JLSPJO84,2,cmu-denkowski,8,umd-eidelman,9,umd-hu,3,cmu-hewavitharana,11,_ref,4,3,5,2,1
Haitian Creole (Clean),English,306,htclean-en.test,306,AWXZ6JLSPJO84,10,uppsala,9,umd-hu,6,koc,7,liu,3,cmu-hewavitharana,4,3,1,2,5
Haitian Creole (Clean),English,316,htclean-en.test,316,A3JTNXV8B8PFLP,9,umd-hu,8,umd-eidelman,10,uppsala,6,koc,1,bm-i2r,2,1,4,5,3
Haitian Creole (Clean),English,317,htclean-en.test,317,A3JTNXV8B8PFLP,1,bm-i2r,7,liu,8,umd-eidelman,3,cmu-hewavitharana,10,uppsala,1,2,2,2,3
Haitian Creole (Clean),English,318,htclean-en.test,318,A3JTNXV8B8PFLP,1,bm-i2r,6,koc,8,umd-eidelman,10,uppsala,9,umd-hu,1,2,1,1,1
Haitian Creole (Clean),English,178,htclean-en.test,178,AWXZ6JLSPJO84,2,cmu-denkowski,11,_ref,8,umd-eidelman,7,liu,3,cmu-hewavitharana,5,1,2,3,4
Haitian Creole (Clean),English,179,htclean-en.test,179,AWXZ6JLSPJO84,10,uppsala,2,cmu-denkowski,11,_ref,4,hyderabad,9,umd-hu,3,2,1,4,5
Haitian Creole (Clean),English,180,htclean-en.test,180,AWXZ6JLSPJO84,4,hyderabad,10,uppsala,1,bm-i2r,2,cmu-denkowski,8,umd-eidelman,4,1,2,3,1
Haitian Creole (Clean),English,430,htclean-en.test,430,AWXZ6JLSPJO84,9,umd-hu,7,liu,1,bm-i2r,6,koc,11,_ref,5,2,3,4,1
Haitian Creole (Clean),English,431,htclean-en.test,431,AWXZ6JLSPJO84,4,hyderabad,2,cmu-denkowski,7,liu,8,umd-eidelman,6,koc,2,5,1,3,4
Haitian Creole (Clean),English,432,htclean-en.test,432,AWXZ6JLSPJO84,6,koc,11,_ref,9,umd-hu,1,bm-i2r,3,cmu-hewavitharana,5,1,3,4,2
Haitian Creole (Raw),English,442,htraw-en.test,442,AWXZ6JLSPJO84,11,_ref,3,cmu-hewavitharana,5,jhu,8,umd-eidelman,2,cmu-denkowski,1,2,5,4,3
Haitian Creole (Raw),English,443,htraw-en.test,443,AWXZ6JLSPJO84,8,umd-eidelman,5,jhu,2,cmu-denkowski,11,_ref,7,liu,3,5,4,1,2
Haitian Creole (Raw),English,444,htraw-en.test,444,AWXZ6JLSPJO84,2,cmu-denkowski,1,bm-i2r,8,umd-eidelman,3,cmu-hewavitharana,7,liu,1,3,4,-1,2
Haitian Creole (Raw),English,445,htraw-en.test,445,AWXZ6JLSPJO84,3,cmu-hewavitharana,7,liu,11,_ref,2,cmu-denkowski,8,umd-eidelman,1,3,2,5,4
Haitian Creole (Raw),English,446,htraw-en.test,446,AWXZ6JLSPJO84,3,cmu-hewavitharana,2,cmu-denkowski,5,jhu,8,umd-eidelman,7,liu,1,3,2,4,5
Haitian Creole (Raw),English,447,htraw-en.test,447,AWXZ6JLSPJO84,11,_ref,1,bm-i2r,5,jhu,7,liu,8,umd-eidelman,1,4,2,4,3
Haitian Creole (Raw),English,82,htraw-en.test,82,AWXZ6JLSPJO84,8,umd-eidelman,1,bm-i2r,3,cmu-hewavitharana,7,liu,2,cmu-denkowski,1,4,3,2,5
Haitian Creole (Raw),English,83,htraw-en.test,83,AWXZ6JLSPJO84,8,umd-eidelman,1,bm-i2r,11,_ref,7,liu,5,jhu,3,4,1,2,2
Haitian Creole (Raw),English,84,htraw-en.test,84,AWXZ6JLSPJO84,2,cmu-denkowski,5,jhu,8,umd-eidelman,3,cmu-hewavitharana,11,_ref,3,4,2,3,1
Haitian Creole (Raw),English,238,htraw-en.test,238,A29XCGN10F60LV,1,bm-i2r,11,_ref,2,cmu-denkowski,7,liu,5,jhu,2,1,2,3,5
Haitian Creole (Raw),English,239,htraw-en.test,239,A29XCGN10F60LV,11,_ref,5,jhu,7,liu,3,cmu-hewavitharana,1,bm-i2r,1,2,4,4,4
Haitian Creole (Raw),English,240,htraw-en.test,240,A29XCGN10F60LV,11,_ref,8,umd-eidelman,3,cmu-hewavitharana,1,bm-i2r,5,jhu,1,4,3,2,2
Haitian Creole (Raw),English,568,htraw-en.test,568,A29XCGN10F60LV,11,_ref,7,liu,8,umd-eidelman,3,cmu-hewavitharana,5,jhu,1,2,2,2,2
Haitian Creole (Raw),English,569,htraw-en.test,569,A29XCGN10F60LV,7,liu,11,_ref,8,umd-eidelman,1,bm-i2r,3,cmu-hewavitharana,5,1,5,5,4
Haitian Creole (Raw),English,570,htraw-en.test,570,A29XCGN10F60LV,11,_ref,7,liu,1,bm-i2r,8,umd-eidelman,3,cmu-hewavitharana,1,2,2,4,2
Haitian Creole (Raw),English,91,htraw-en.test,91,AWXZ6JLSPJO84,2,cmu-denkowski,1,bm-i2r,5,jhu,7,liu,3,cmu-hewavitharana,1,4,2,3,5
Haitian Creole (Raw),English,92,htraw-en.test,92,AWXZ6JLSPJO84,11,_ref,5,jhu,7,liu,2,cmu-denkowski,1,bm-i2r,1,5,3,2,4
Haitian Creole (Raw),English,93,htraw-en.test,93,AWXZ6JLSPJO84,11,_ref,8,umd-eidelman,2,cmu-denkowski,3,cmu-hewavitharana,1,bm-i2r,1,2,4,5,3
Haitian Creole (Raw),English,445,htraw-en.test,445,A38S9BOMQR4B9J,2,cmu-denkowski,7,liu,11,_ref,5,jhu,3,cmu-hewavitharana,4,3,1,5,2
Haitian Creole (Raw),English,446,htraw-en.test,446,A38S9BOMQR4B9J,11,_ref,5,jhu,3,cmu-hewavitharana,7,liu,8,umd-eidelman,1,2,3,5,4
Haitian Creole (Raw),English,447,htraw-en.test,447,A38S9BOMQR4B9J,1,bm-i2r,2,cmu-denkowski,3,cmu-hewavitharana,11,_ref,5,jhu,5,4,3,1,2
Haitian Creole (Raw),English,385,htraw-en.test,385,A38S9BOMQR4B9J,1,bm-i2r,7,liu,5,jhu,8,umd-eidelman,11,_ref,2,3,5,4,1
Haitian Creole (Raw),English,386,htraw-en.test,386,A38S9BOMQR4B9J,8,umd-eidelman,5,jhu,3,cmu-hewavitharana,11,_ref,1,bm-i2r,1,2,3,5,4
Haitian Creole (Raw),English,387,htraw-en.test,387,A38S9BOMQR4B9J,8,umd-eidelman,5,jhu,2,cmu-denkowski,3,cmu-hewavitharana,1,bm-i2r,5,1,4,3,2
Haitian Creole (Raw),English,142,htraw-en.test,142,AWXZ6JLSPJO84,11,_ref,2,cmu-denkowski,3,cmu-hewavitharana,1,bm-i2r,7,liu,1,4,5,3,2
Haitian Creole (Raw),English,143,htraw-en.test,143,AWXZ6JLSPJO84,11,_ref,7,liu,1,bm-i2r,3,cmu-hewavitharana,5,jhu,1,2,3,4,5
Haitian Creole (Raw),English,144,htraw-en.test,144,AWXZ6JLSPJO84,1,bm-i2r,7,liu,2,cmu-denkowski,8,umd-eidelman,5,jhu,4,1,3,2,5
Haitian Creole (Clean),English,325,htclean-en.test,325,A18KPQKAC1S9LU,4,hyderabad,7,liu,10,uppsala,1,bm-i2r,8,umd-eidelman,1,2,2,1,1
Haitian Creole (Clean),English,326,htclean-en.test,326,A18KPQKAC1S9LU,6,koc,7,liu,9,umd-hu,8,umd-eidelman,2,cmu-denkowski,3,2,2,2,2
Haitian Creole (Clean),English,327,htclean-en.test,327,A18KPQKAC1S9LU,10,uppsala,9,umd-hu,11,_ref,4,hyderabad,7,liu,2,3,1,4,1
Haitian Creole (Clean),English,367,htclean-en.test,367,AT0MJ0PVYMKRQ,1,bm-i2r,4,hyderabad,9,umd-hu,8,umd-eidelman,6,koc,1,2,2,4,5
Haitian Creole (Clean),English,368,htclean-en.test,368,AT0MJ0PVYMKRQ,8,umd-eidelman,11,_ref,2,cmu-denkowski,4,hyderabad,7,liu,3,1,3,2,2
Haitian Creole (Clean),English,369,htclean-en.test,369,AT0MJ0PVYMKRQ,4,hyderabad,11,_ref,10,uppsala,3,cmu-hewavitharana,7,liu,5,1,3,3,2
Haitian Creole (Clean),English,325,htclean-en.test,325,AT0MJ0PVYMKRQ,11,_ref,9,umd-hu,3,cmu-hewavitharana,7,liu,1,bm-i2r,1,4,4,5,4
Haitian Creole (Clean),English,326,htclean-en.test,326,AT0MJ0PVYMKRQ,10,uppsala,4,hyderabad,6,koc,3,cmu-hewavitharana,1,bm-i2r,3,5,5,3,5
Haitian Creole (Clean),English,327,htclean-en.test,327,AT0MJ0PVYMKRQ,1,bm-i2r,7,liu,3,cmu-hewavitharana,9,umd-hu,6,koc,1,1,4,3,5
Haitian Creole (Clean),English,328,htclean-en.test,328,A18KPQKAC1S9LU,10,uppsala,9,umd-hu,1,bm-i2r,6,koc,11,_ref,3,4,2,5,1
Haitian Creole (Clean),English,329,htclean-en.test,329,A18KPQKAC1S9LU,9,umd-hu,10,uppsala,2,cmu-denkowski,1,bm-i2r,6,koc,1,1,1,1,1
Haitian Creole (Clean),English,330,htclean-en.test,330,A18KPQKAC1S9LU,6,koc,8,umd-eidelman,9,umd-hu,3,cmu-hewavitharana,1,bm-i2r,3,3,1,3,2
Haitian Creole (Clean),English,529,htclean-en.test,529,A18KPQKAC1S9LU,11,_ref,1,bm-i2r,3,cmu-hewavitharana,9,umd-hu,8,umd-eidelman,1,2,3,2,2
Haitian Creole (Clean),English,530,htclean-en.test,530,A18KPQKAC1S9LU,4,hyderabad,8,umd-eidelman,10,uppsala,2,cmu-denkowski,3,cmu-hewavitharana,3,2,1,1,1
Haitian Creole (Clean),English,531,htclean-en.test,531,A18KPQKAC1S9LU,2,cmu-denkowski,1,bm-i2r,6,koc,7,liu,9,umd-hu,2,1,4,3,1
Haitian Creole (Clean),English,70,htclean-en.test,70,A18KPQKAC1S9LU,4,hyderabad,10,uppsala,8,umd-eidelman,3,cmu-hewavitharana,6,koc,2,3,2,1,3
Haitian Creole (Clean),English,71,htclean-en.test,71,A18KPQKAC1S9LU,9,umd-hu,2,cmu-denkowski,7,liu,3,cmu-hewavitharana,10,uppsala,2,1,1,1,2
Haitian Creole (Clean),English,72,htclean-en.test,72,A18KPQKAC1S9LU,4,hyderabad,6,koc,11,_ref,9,umd-hu,10,uppsala,3,2,1,1,1
Haitian Creole (Clean),English,280,htclean-en.test,280,AT0MJ0PVYMKRQ,2,cmu-denkowski,3,cmu-hewavitharana,9,umd-hu,10,uppsala,8,umd-eidelman,3,3,1,2,4
Haitian Creole (Clean),English,281,htclean-en.test,281,AT0MJ0PVYMKRQ,2,cmu-denkowski,11,_ref,4,hyderabad,7,liu,3,cmu-hewavitharana,4,1,5,3,2
Haitian Creole (Clean),English,282,htclean-en.test,282,AT0MJ0PVYMKRQ,11,_ref,4,hyderabad,8,umd-eidelman,10,uppsala,6,koc,1,2,3,3,5
Haitian Creole (Clean),English,529,htclean-en.test,529,A18KPQKAC1S9LU,11,_ref,3,cmu-hewavitharana,1,bm-i2r,6,koc,7,liu,1,2,2,3,3
Haitian Creole (Clean),English,530,htclean-en.test,530,A18KPQKAC1S9LU,6,koc,3,cmu-hewavitharana,4,hyderabad,2,cmu-denkowski,10,uppsala,3,2,2,1,1
Haitian Creole (Clean),English,531,htclean-en.test,531,A18KPQKAC1S9LU,9,umd-hu,11,_ref,10,uppsala,7,liu,4,hyderabad,1,1,2,3,1
Haitian Creole (Clean),English,316,htclean-en.test,316,A18KPQKAC1S9LU,3,cmu-hewavitharana,9,umd-hu,6,koc,7,liu,11,_ref,1,1,2,1,1
Haitian Creole (Clean),English,317,htclean-en.test,317,A18KPQKAC1S9LU,4,hyderabad,7,liu,3,cmu-hewavitharana,2,cmu-denkowski,9,umd-hu,5,2,2,3,1
Haitian Creole (Clean),English,318,htclean-en.test,318,A18KPQKAC1S9LU,8,umd-eidelman,3,cmu-hewavitharana,9,umd-hu,7,liu,2,cmu-denkowski,1,2,1,1,1
Haitian Creole (Clean),English,595,htclean-en.test,595,AT0MJ0PVYMKRQ,11,_ref,8,umd-eidelman,2,cmu-denkowski,4,hyderabad,3,cmu-hewavitharana,1,3,2,3,3
Haitian Creole (Clean),English,596,htclean-en.test,596,AT0MJ0PVYMKRQ,7,liu,6,koc,8,umd-eidelman,10,uppsala,11,_ref,3,2,3,5,1
Haitian Creole (Clean),English,597,htclean-en.test,597,AT0MJ0PVYMKRQ,6,koc,9,umd-hu,10,uppsala,3,cmu-hewavitharana,8,umd-eidelman,3,1,5,4,2
Haitian Creole (Clean),English,349,htclean-en.test,349,AT0MJ0PVYMKRQ,11,_ref,2,cmu-denkowski,9,umd-hu,7,liu,3,cmu-hewavitharana,1,1,2,5,4
Haitian Creole (Clean),English,350,htclean-en.test,350,AT0MJ0PVYMKRQ,2,cmu-denkowski,7,liu,4,hyderabad,8,umd-eidelman,9,umd-hu,5,5,5,5,5
Haitian Creole (Clean),English,351,htclean-en.test,351,AT0MJ0PVYMKRQ,7,liu,2,cmu-denkowski,8,umd-eidelman,4,hyderabad,6,koc,5,4,4,4,4
Haitian Creole (Clean),English,484,htclean-en.test,484,AT0MJ0PVYMKRQ,8,umd-eidelman,4,hyderabad,3,cmu-hewavitharana,10,uppsala,6,koc,1,5,4,2,4
Haitian Creole (Clean),English,485,htclean-en.test,485,AT0MJ0PVYMKRQ,6,koc,11,_ref,1,bm-i2r,8,umd-eidelman,10,uppsala,5,1,5,4,3
Haitian Creole (Clean),English,486,htclean-en.test,486,AT0MJ0PVYMKRQ,6,koc,9,umd-hu,4,hyderabad,1,bm-i2r,3,cmu-hewavitharana,5,1,1,4,2
Haitian Creole (Clean),English,280,htclean-en.test,280,AT0MJ0PVYMKRQ,3,cmu-hewavitharana,2,cmu-denkowski,1,bm-i2r,8,umd-eidelman,6,koc,2,2,3,2,5
Haitian Creole (Clean),English,281,htclean-en.test,281,AT0MJ0PVYMKRQ,11,_ref,6,koc,2,cmu-denkowski,8,umd-eidelman,9,umd-hu,1,5,3,4,2
Haitian Creole (Clean),English,282,htclean-en.test,282,AT0MJ0PVYMKRQ,8,umd-eidelman,1,bm-i2r,2,cmu-denkowski,4,hyderabad,11,_ref,4,1,4,3,2
Haitian Creole (Clean),English,523,htclean-en.test,523,A18KPQKAC1S9LU,6,koc,9,umd-hu,10,uppsala,3,cmu-hewavitharana,8,umd-eidelman,5,5,5,5,5
Haitian Creole (Clean),English,524,htclean-en.test,524,A18KPQKAC1S9LU,2,cmu-denkowski,6,koc,11,_ref,10,uppsala,8,umd-eidelman,1,4,1,3,2
Haitian Creole (Clean),English,525,htclean-en.test,525,A18KPQKAC1S9LU,3,cmu-hewavitharana,4,hyderabad,2,cmu-denkowski,1,bm-i2r,8,umd-eidelman,3,3,2,1,4
Haitian Creole (Clean),English,454,htclean-en.test,454,A18KPQKAC1S9LU,1,bm-i2r,10,uppsala,11,_ref,2,cmu-denkowski,6,koc,3,2,1,2,5
Haitian Creole (Clean),English,455,htclean-en.test,455,A18KPQKAC1S9LU,11,_ref,2,cmu-denkowski,3,cmu-hewavitharana,7,liu,6,koc,1,1,1,2,1
Haitian Creole (Clean),English,456,htclean-en.test,456,A18KPQKAC1S9LU,10,uppsala,11,_ref,2,cmu-denkowski,3,cmu-hewavitharana,8,umd-eidelman,2,1,2,2,2
Haitian Creole (Clean),English,352,htclean-en.test,352,A18KPQKAC1S9LU,4,hyderabad,6,koc,7,liu,1,bm-i2r,3,cmu-hewavitharana,2,3,1,1,1
Haitian Creole (Clean),English,353,htclean-en.test,353,A18KPQKAC1S9LU,11,_ref,3,cmu-hewavitharana,1,bm-i2r,2,cmu-denkowski,9,umd-hu,1,3,1,2,1
Haitian Creole (Clean),English,354,htclean-en.test,354,A18KPQKAC1S9LU,2,cmu-denkowski,9,umd-hu,10,uppsala,6,koc,3,cmu-hewavitharana,1,2,1,1,1
Haitian Creole (Raw),English,238,htraw-en.test,238,A18KPQKAC1S9LU,8,umd-eidelman,11,_ref,5,jhu,1,bm-i2r,3,cmu-hewavitharana,3,1,4,1,2
Haitian Creole (Raw),English,239,htraw-en.test,239,A18KPQKAC1S9LU,7,liu,3,cmu-hewavitharana,2,cmu-denkowski,5,jhu,1,bm-i2r,4,4,1,3,2
Haitian Creole (Raw),English,240,htraw-en.test,240,A18KPQKAC1S9LU,7,liu,8,umd-eidelman,1,bm-i2r,5,jhu,11,_ref,3,3,2,2,1
Haitian Creole (Raw),English,445,htraw-en.test,445,AT0MJ0PVYMKRQ,8,umd-eidelman,7,liu,5,jhu,1,bm-i2r,11,_ref,5,3,4,2,1
Haitian Creole (Raw),English,446,htraw-en.test,446,AT0MJ0PVYMKRQ,5,jhu,3,cmu-hewavitharana,2,cmu-denkowski,8,umd-eidelman,1,bm-i2r,1,2,3,4,5
Haitian Creole (Raw),English,447,htraw-en.test,447,AT0MJ0PVYMKRQ,1,bm-i2r,5,jhu,2,cmu-denkowski,3,cmu-hewavitharana,11,_ref,5,4,4,3,1
Haitian Creole (Raw),English,214,htraw-en.test,214,A9JDSF9W11ULY,3,cmu-hewavitharana,5,jhu,2,cmu-denkowski,11,_ref,1,bm-i2r,5,5,4,1,2
Haitian Creole (Raw),English,215,htraw-en.test,215,A9JDSF9W11ULY,2,cmu-denkowski,5,jhu,7,liu,8,umd-eidelman,11,_ref,5,2,4,4,1
Haitian Creole (Raw),English,216,htraw-en.test,216,A9JDSF9W11ULY,5,jhu,1,bm-i2r,11,_ref,8,umd-eidelman,7,liu,5,5,1,5,2
Haitian Creole (Raw),English,250,htraw-en.test,250,AT0MJ0PVYMKRQ,3,cmu-hewavitharana,11,_ref,5,jhu,8,umd-eidelman,1,bm-i2r,4,1,3,5,4
Haitian Creole (Raw),English,251,htraw-en.test,251,AT0MJ0PVYMKRQ,11,_ref,7,liu,3,cmu-hewavitharana,2,cmu-denkowski,5,jhu,1,4,3,2,5
Haitian Creole (Raw),English,252,htraw-en.test,252,AT0MJ0PVYMKRQ,7,liu,5,jhu,3,cmu-hewavitharana,1,bm-i2r,8,umd-eidelman,5,4,4,1,3
Haitian Creole (Raw),English,454,htraw-en.test,454,A18KPQKAC1S9LU,7,liu,3,cmu-hewavitharana,1,bm-i2r,5,jhu,8,umd-eidelman,2,4,1,3,3
Haitian Creole (Raw),English,455,htraw-en.test,455,A18KPQKAC1S9LU,3,cmu-hewavitharana,11,_ref,1,bm-i2r,7,liu,2,cmu-denkowski,1,1,1,2,1
Haitian Creole (Raw),English,456,htraw-en.test,456,A18KPQKAC1S9LU,3,cmu-hewavitharana,1,bm-i2r,11,_ref,7,liu,8,umd-eidelman,3,2,1,3,3
Haitian Creole (Raw),English,223,htraw-en.test,223,A18KPQKAC1S9LU,1,bm-i2r,5,jhu,8,umd-eidelman,3,cmu-hewavitharana,2,cmu-denkowski,1,4,2,4,3
Haitian Creole (Raw),English,224,htraw-en.test,224,A18KPQKAC1S9LU,8,umd-eidelman,2,cmu-denkowski,5,jhu,7,liu,11,_ref,2,2,4,3,1
Haitian Creole (Raw),English,225,htraw-en.test,225,A18KPQKAC1S9LU,1,bm-i2r,7,liu,5,jhu,3,cmu-hewavitharana,11,_ref,2,3,4,5,1
Haitian Creole (Raw),English,334,htraw-en.test,334,AT0MJ0PVYMKRQ,2,cmu-denkowski,7,liu,5,jhu,11,_ref,1,bm-i2r,2,5,3,1,4
Haitian Creole (Raw),English,335,htraw-en.test,335,AT0MJ0PVYMKRQ,8,umd-eidelman,1,bm-i2r,3,cmu-hewavitharana,11,_ref,2,cmu-denkowski,4,3,4,1,2
Haitian Creole (Raw),English,336,htraw-en.test,336,AT0MJ0PVYMKRQ,1,bm-i2r,8,umd-eidelman,7,liu,5,jhu,2,cmu-denkowski,1,1,1,2,1
Haitian Creole (Raw),English,250,htraw-en.test,250,A18KPQKAC1S9LU,1,bm-i2r,5,jhu,3,cmu-hewavitharana,2,cmu-denkowski,7,liu,3,2,3,3,1
Haitian Creole (Raw),English,251,htraw-en.test,251,A18KPQKAC1S9LU,3,cmu-hewavitharana,7,liu,1,bm-i2r,11,_ref,2,cmu-denkowski,2,3,-1,1,2
Haitian Creole (Raw),English,252,htraw-en.test,252,A18KPQKAC1S9LU,1,bm-i2r,5,jhu,11,_ref,7,liu,2,cmu-denkowski,2,3,1,3,3
Haitian Creole (Raw),English,148,htraw-en.test,148,A9JDSF9W11ULY,7,liu,2,cmu-denkowski,8,umd-eidelman,1,bm-i2r,3,cmu-hewavitharana,1,3,3,3,3
Haitian Creole (Raw),English,149,htraw-en.test,149,A9JDSF9W11ULY,11,_ref,5,jhu,8,umd-eidelman,1,bm-i2r,2,cmu-denkowski,1,4,4,2,4
Haitian Creole (Raw),English,150,htraw-en.test,150,A9JDSF9W11ULY,5,jhu,8,umd-eidelman,2,cmu-denkowski,7,liu,1,bm-i2r,4,1,3,4,3
Haitian Creole (Raw),English,553,htraw-en.test,553,A9JDSF9W11ULY,2,cmu-denkowski,1,bm-i2r,8,umd-eidelman,5,jhu,11,_ref,2,4,5,3,1
Haitian Creole (Raw),English,554,htraw-en.test,554,A9JDSF9W11ULY,1,bm-i2r,5,jhu,7,liu,2,cmu-denkowski,11,_ref,5,2,3,2,1
Haitian Creole (Raw),English,555,htraw-en.test,555,A9JDSF9W11ULY,7,liu,8,umd-eidelman,1,bm-i2r,3,cmu-hewavitharana,5,jhu,1,2,5,5,2
Haitian Creole (Raw),English,313,htraw-en.test,313,AT0MJ0PVYMKRQ,7,liu,2,cmu-denkowski,8,umd-eidelman,5,jhu,11,_ref,3,4,5,2,1
Haitian Creole (Raw),English,314,htraw-en.test,314,AT0MJ0PVYMKRQ,1,bm-i2r,2,cmu-denkowski,5,jhu,11,_ref,3,cmu-hewavitharana,3,3,4,1,3
Haitian Creole (Raw),English,315,htraw-en.test,315,AT0MJ0PVYMKRQ,2,cmu-denkowski,5,jhu,3,cmu-hewavitharana,11,_ref,1,bm-i2r,1,2,1,1,2
Haitian Creole (Raw),English,412,htraw-en.test,412,A18KPQKAC1S9LU,7,liu,11,_ref,5,jhu,2,cmu-denkowski,8,umd-eidelman,3,1,2,2,2
Haitian Creole (Raw),English,413,htraw-en.test,413,A18KPQKAC1S9LU,11,_ref,3,cmu-hewavitharana,1,bm-i2r,7,liu,5,jhu,1,2,2,2,3
Haitian Creole (Raw),English,414,htraw-en.test,414,A18KPQKAC1S9LU,11,_ref,5,jhu,7,liu,8,umd-eidelman,3,cmu-hewavitharana,1,2,2,2,2
Haitian Creole (Raw),English,19,htraw-en.test,19,A18KPQKAC1S9LU,3,cmu-hewavitharana,7,liu,2,cmu-denkowski,1,bm-i2r,5,jhu,2,3,1,5,4
Haitian Creole (Raw),English,20,htraw-en.test,20,A18KPQKAC1S9LU,2,cmu-denkowski,3,cmu-hewavitharana,8,umd-eidelman,11,_ref,5,jhu,3,1,4,1,2
Haitian Creole (Raw),English,21,htraw-en.test,21,A18KPQKAC1S9LU,7,liu,1,bm-i2r,8,umd-eidelman,3,cmu-hewavitharana,5,jhu,3,3,3,1,2
Haitian Creole (Raw),English,205,htraw-en.test,205,A9JDSF9W11ULY,7,liu,11,_ref,1,bm-i2r,2,cmu-denkowski,5,jhu,3,1,4,4,5
Haitian Creole (Raw),English,206,htraw-en.test,206,A9JDSF9W11ULY,5,jhu,3,cmu-hewavitharana,7,liu,8,umd-eidelman,2,cmu-denkowski,5,4,1,4,4
Haitian Creole (Raw),English,207,htraw-en.test,207,A9JDSF9W11ULY,8,umd-eidelman,7,liu,11,_ref,1,bm-i2r,2,cmu-denkowski,5,2,1,2,4
Haitian Creole (Raw),English,136,htraw-en.test,136,A18KPQKAC1S9LU,5,jhu,7,liu,2,cmu-denkowski,11,_ref,8,umd-eidelman,2,2,2,1,2
