JUDGEMENT_ID	TASK	TYPE	ITEM_ID	ANNOTATOR_ID	ANNOTATOR_TYPE_COUNT	TIME	SYSTEM_0	SCORE_0_A	SCORE_0_B	SYSTEM_1	SCORE_1_A	SCORE_1_B	SYSTEM_2	SCORE_2_A	SCORE_2_B	SYSTEM_3	SCORE_3_A	SCORE_3_B	SYSTEM_4	SCORE_4_A	SCORE_4_B	EXTRA
14663	WMT09 English-German News	EDIT	300	84	158	57	liu	BAD													
14668	WMT09 English-German News	EDIT	2362	84	159	43	ref	OK													
14674	WMT09 English-German News	EDIT	2171	84	160	74	rwth	BAD													
14675	WMT09 English-German News	EDIT	350	84	161	12	rbmt1	OK													
14682	WMT09 English-German News	EDIT	930	84	162	176	google	EDIT														Einige glauben, es hat seinen Namen in 1802 erhalten, als ein großer Bauernhof im Besitz von Philip Minthorne auf mehrere seiner Kinder aufgeteilt wurde und die schmalen Streifen Land war nicht beantragten.
14684	WMT09 English-German News	EDIT	531	84	163	44	rbmt2	EDIT														HRE Vorstandsvorsitzender Georg Funkes sagte, dass in der absehbaren Zeit die Fixiersalzimmobiliengruppe jedoch nicht auf die Finanzmärkte wieder  zurückgreifen würde müssen.
14685	WMT09 English-German News	EDIT	662	84	164	25	uka	BAD													
14688	WMT09 English-German News	EDIT	371	84	165	31	uka	BAD													
14690	WMT09 English-German News	EDIT	247	84	166	50	rbmt3	EDIT														Zum Beispiel, bieten Amway, Bohemia Telekommunikation, Starlife und mehrere andere ihre eigenen mobilen Telefondienstleistungen an.
14692	WMT09 English-German News	EDIT	1523	84	167	36	ref	EDIT														Dienstag morgen führten sie im Morbihan und Calvados Protestmärsche an, die Staus von fast zehn Kilometern Länge verursachten.
14710	WMT09 English-German News	EDIT	760	84	172	14	rbmt3	BAD													
14711	WMT09 English-German News	EDIT	1206	84	173	44	usaar	EDIT														Mit dem zweiten Stier verdiente er nach einem enormen muleta die Buhrufe des größeren Teils der Öffentlichkeit.
14712	WMT09 English-German News	EDIT	1962	84	174	12	ref	OK													
14714	WMT09 English-German News	EDIT	795	84	175	65	rbmt1	EDIT														Truro Crown Gericht hörte, daß er seine Stieftochter Stephanie Randle regelmäßig festband, als sie zwischen fünf und sieben Jahren alt war.
14715	WMT09 English-German News	EDIT	936	84	176	12	stuttgart	BAD													
14716	WMT09 English-German News	EDIT	83	84	177	14	uka	BAD													
14717	WMT09 English-German News	EDIT	274	84	178	33	ref	OK													
14719	WMT09 English-German News	EDIT	1160	84	179	107	rbmt2	EDIT														Glitzern war zuvor vier Monate im Vereinigten Königreich im Jahr 1999 für das Besitzen von Abbildungen der Kindesmisshandlung eingesperrt worden.
14722	WMT09 English-German News	EDIT	234	84	180	62	rwth	EDIT														Aber einige Juristen bieten eine andere Perspektive - um einen virtuellen Betreiber zu schaffen, ist es immer notwendig, die Erlaubnis des Netzbetreiber zu gewinnen.
14723	WMT09 English-German News	EDIT	517	84	181	43	rbmt1	EDIT														Im ersten Halbjahr von 2008 war der Bargeld-Vorrat der Bank von 95 Prozent auf 2.37 Euros geschrumpft, mit dem Kapital Mittel-Quote, die leicht auch von 1.6 bis 1.45 Prozent verfällt.
6496	WMT09 English-German News	EDIT	1617	89	0	304	usaar-combo	EDIT														Wie wir wissen, wurden die nationalen Reserven des Bluttransfusiondienstes des kanadischen Roten Kreuzes in den 80er Jahren sowohl mit dem  "Human Immunodeficiency Virus" (HIV), als auch mit Hepatitis C infiziert.
6497	WMT09 English-German News	EDIT	76	89	1	49	rbmt5	EDIT														Während beinahe jedes Mobiltelefon MP3-Dateien abspielen kann, kann kein MP3-Spieler Anrufe machen.
6499	WMT09 English-German News	EDIT	1387	89	2	109	liu	EDIT														Es war sehr gut! - viel besser als wir uns im Park hätten amüsieren können.
6500	WMT09 English-German News	EDIT	954	89	3	42	rbmt2	EDIT														Mehr als ein Drittel der Studenten, von denen viele Neuankömmlinge sind, lernen Englisch.
6502	WMT09 English-German News	EDIT	376	89	4	40	ref	OK													
6503	WMT09 English-German News	EDIT	912	89	5	109	ref	EDIT														Sie ist 30 Fuß breit und 120 Fuß lang und sieht eher nach einer staubigen Gasse als nach einer viel befahrenen Durchfahrtstraße aus.
6505	WMT09 English-German News	EDIT	1880	89	6	91	rbmt3	EDIT														Außerdem schloß die Kalkulation die Lebensmittelbeschaffung ebenso ein, obwohl ihr Restaurant lange nicht mehr in der Funktion gewesen war.
6508	WMT09 English-German News	EDIT	1297	89	7	168	stuttgart	EDIT														In der Luft begleitet ihn der Stolz seiner Töchter, wie auch von seinen Fans auf der Erde, jedoch nicht in Amerika.
6509	WMT09 English-German News	EDIT	1284	89	8	147	ref	EDIT														Wenn in dieser harten Zeit ohne Tugend nur wenige Menschen, die man bewundern kann, verbleiben, so muss man nicht unbedingt Luis Cernuda heissen, um Paul Newman zu lieben.
6511	WMT09 English-German News	EDIT	217	89	9	55	rbmt5	EDIT														Diese Autorität liegt ausschließlich beim Büro für den Schutz von Wettbewerb (OPC).
6520	WMT09 English-German News	EDIT	177	89	10	124	usaar	EDIT														"Wirkliche Männer wählen Mobilking - der Betreiber, der ihnen gefällt und dem sie vertrauen können", sagt David Seibert, der CEO des MobileEnterntainment - Unternehmens, das virtuelle Betreiber laufen lässt.
6524	WMT09 English-German News	EDIT	1063	89	11	98	usaar-combo	EDIT														"Ich glaube nicht, dass das ihr Beitrag für die Welt oder ihr Vermächtnis ist", sagte Valerie Boyd, Autor von "In Rainbows", eine Hurston-Biografie, die 2003 veröffentlicht wurde.
6525	WMT09 English-German News	EDIT	831	89	12	87	uka	EDIT														Wie das Financial Services Scheme der BBC bestätigt, sind die Entschädigungsforderungen der 59 Sparkassen in dieser Zahl enthalten.
6529	WMT09 English-German News	EDIT	161	89	13	84	uka	EDIT														Wahrscheinlich ist es richtig, dass ein klassischer Anbieter mit eigenem Netz nicht mehr viele Chancen hätte (es sehr schwierig werden würde, Frequenzen zu finden).
6531	WMT09 English-German News	EDIT	694	89	14	15	google	EDIT														Er wusste einfach, dass er recht hatte.
6532	WMT09 English-German News	EDIT	453	89	15	175	google	EDIT														Aber Beratungen über eine Fusion der Deka Bank mit den Landesbanken sind weiter in ihren Hinterköpfen.
6537	WMT09 English-German News	EDIT	69	89	16	91	rbmt4	EDIT														„Und das ist so, weil nicht bekannt ist, durch welchen Mechanismus die problematischen Vermögenswerte bewertet werden, die gekauft werden.
6548	WMT09 English-German News	EDIT	2431	89	17	218	rbmt1	EDIT														Der 26 Jahr alte Kohl ist der vierte Radfahrer, bei dem der Cera bei der Überprüfung die dritte Generation EPO festgestellt wurde, nach den Italienern Riccardo Riccò und Leonardo Piepoli, und dem Deutschen Stefan Schumacher, ebenfalls vom Gerolsteiner Team.
6558	WMT09 English-German News	EDIT	1875	89	18	167	rbmt1	EDIT														Die Rechnung wurde für die Unterbringung von 130 Gästen in einer 3-Raum-Pension in Badacsonytomaj ausgestellt, die mit einer maximalen Kapazität zur Versorgung von zehn Leuten ausgestattet war.
6559	WMT09 English-German News	EDIT	510	89	19	13	google	OK													
7379	WMT09 English-German News	EDIT	21	89	22	114	rbmt2	EDIT														Die Amerikanischen Reserven erlitten am Montag ein Blutbad, und die größeren Börsenindizes meldeten ihren größten Rückgang seit mehr als 20 Jahren.
7382	WMT09 English-German News	EDIT	1591	89	23	247	rbmt2	EDIT														Beide Kandidaten sind gestern Fragen über den äußerst unbeliebten finanziellen Rettungsplan über 700 Milliarden Dollar (470 Milliarden Euro), vom Kongress übernommenen, vorsichtig ausgewichen.
7383	WMT09 English-German News	EDIT	362	89	24	75	rbmt4	BAD													
7386	WMT09 English-German News	EDIT	1863	89	25	26	google	OK													
7389	WMT09 English-German News	EDIT	70	89	26	167	rbmt1	EDIT														"Dadurch wird festgelegt, wie der Finansektor und das Kabinett die Verluste unter sich aufteilen werden", erzählte Marek der Zeitung diese Woche.
7391	WMT09 English-German News	EDIT	2300	89	27	74	uka	EDIT														Die Angriffe auf Obama nehmen zu während sich der Wahltermin nähert.
7394	WMT09 English-German News	EDIT	1270	89	28	194	stuttgart	EDIT														Die Präsentation der ersten illustrierten Ausgabe des "Diario de un poeta reciencasado" in der Kirche Saint Stephen (New York), in der Juan Ramón Jiménez Zenobia im März 1916 heiratete, gehört zum Plan des Ministeriums für Kultur der die Separation Andalusiens anlässlich des Jahrestags der "3 Zenobia und Juan Ramon 2006-2008" (organisierte), anlässlich des 50. Jahrestages der Vergabe des Friedensnobelpreisträgers für Literatur und dem Tod der beiden.
7400	WMT09 English-German News	EDIT	2002	89	29	214	uedin	EDIT														Eine der internen Regelungen des Unternehmens besagt, dass die neuen Dienste nicht beworben werden, nur dann, wenn sie bereit sind, dafür verwendet zu werden, in den kommenden Monaten und Jahren durchaus großen Einfluss auf die Welt zu haben: Manche sagen voraus, dass das Scannen und Archivieren von Büchern und Zeitschriften durch Google bald solche Ausmaße annehmen würde, dass sie sich an den Obersten Gerichtshof wenden müßten. Andere haben Angst vor dem Gesundheitssystem, das die Möglichkeit bietet, eine vollständige Gesundheit über uns hängen, einschließlich der früheren medizinischen Befunde, Ärzte und Probleme.
7405	WMT09 English-German News	EDIT	1258	89	30	473	rbmt3	EDIT														Laut dem Tänzer "geben wir nicht vor, ihr ganzes Leben zu erzählen, aber ihren Geist zu sammeln."
7413	WMT09 English-German News	EDIT	1669	89	31	397	rbmt5	EDIT														Sonnabend-Nacht in Minnesota donnernder Applaus brandete auf als von einer 3-1 Rücklage im Revanchespiel ein 4-3 Sieg wurde, aber die Whitecaps gewannen trotzdem das Halbfinale mit 5-4 durch die Gesamttorzahl.
7110	WMT09 English-German News	EDIT	912	93	0	67	google	BAD													
7114	WMT09 English-German News	EDIT	1617	93	1	493	uka	BAD													
7116	WMT09 English-German News	EDIT	376	93	2	42	rbmt5	EDIT														"Der wird nicht arbeiten", betonte er weiter.
7119	WMT09 English-German News	EDIT	217	93	3	330	rwth	BAD													
7123	WMT09 English-German News	EDIT	954	93	4	392	stuttgart	EDIT														Mehr als ein Drittel der Studenten, von denen viele kurz vor ihrem Abschluss stehen, lernen Englisch.
7125	WMT09 English-German News	EDIT	1284	93	5	168	rbmt4	BAD													
7127	WMT09 English-German News	EDIT	76	93	6	108	rwth	EDIT														Während fast jedes Handy MP3 Dateien abspielen kann, sind mit einem MP3-Player keine Telefonate moeglich.
7128	WMT09 English-German News	EDIT	1297	93	7	48	uka	BAD													
7132	WMT09 English-German News	EDIT	1880	93	8	45	rwth	BAD													
7133	WMT09 English-German News	EDIT	1387	93	9	13	stuttgart	OK													
8025	WMT09 English-German News	EDIT	1962	101	0	20	uedin	BAD													
8026	WMT09 English-German News	EDIT	760	101	1	27	usaar-combo	BAD													
8030	WMT09 English-German News	EDIT	529	101	2	32	ref	EDIT														Mitteilung der Hypo Real Estate zufolge ist der Finanzierungsbedarf der Gruppe mit dem Kredit auf absehbare Zeit gedeckt und das Unternehmen "vom Einfluss der derzeit weitgehend funktionsunfähigen internationalen Geldmärkte" abgeschirmt.
8040	WMT09 English-German News	EDIT	1160	101	3	272	rbmt1	EDIT														PERSON war zuvor im Jahre 1999 in Großbritannien vier Monate für das Besitz von Bildern mit kinderpornographischen Darstellungen eingesperrt worden.
8045	WMT09 English-German News	EDIT	495	101	4	34	rwth	EDIT														Es sind 20.25 Euros pro Maß, schrie auch Marco.
8048	WMT09 English-German News	EDIT	1304	101	5	86	rbmt4	BAD													
8049	WMT09 English-German News	EDIT	234	101	6	41	google	EDIT														Aber einige Rechtsexperten bieten eine andere Perspektive - im Hinblick auf die Schaffung eines virtuellen Betreibers ist es immer notwendig die Genehmigung des Netzbetreibers einzuholen.
8053	WMT09 English-German News	EDIT	795	101	7	77	google	EDIT														Truro Crown Court hat sich seiner Stieftochter Stephanie Randle verbunden gefühlt, als sie im Alter von fünf bis sieben war.
8056	WMT09 English-German News	EDIT	1789	101	8	37	rbmt3	EDIT														Die Zahlung von weiteren 350 Milliarden muss durch eine andere Abstimmung des Kongresses indossiert werden.
8062	WMT09 English-German News	EDIT	300	101	9	50	rbmt4	BAD													
8095	WMT09 English-German News	EDIT	376	101	20	8	liu	OK													
8098	WMT09 English-German News	EDIT	1880	101	21	28	google	BAD													
8099	WMT09 English-German News	EDIT	1297	101	22	25	usaar-combo	BAD													
8100	WMT09 English-German News	EDIT	217	101	23	44	google	EDIT														Diese Behörde gehört ausschließlich zum Kartellamt (OPC) .
8101	WMT09 English-German News	EDIT	912	101	24	27	liu	EDIT														Etwa 30 Meter breit und 120 Meter lang, ähnelt er eher einer staubigen Gasse als einem aktiven Verbindungsweg.
8102	WMT09 English-German News	EDIT	1387	101	25	16	rbmt4	EDIT														Es war so gut!, viel besseres als es im Vergnügungspark war.
8106	WMT09 English-German News	EDIT	1284	101	26	122	rbmt1	BAD													
8108	WMT09 English-German News	EDIT	76	101	27	28	uedin	EDIT														Während fast jedes Handy MP3Dateien spielen kann, können MP3-Player Anrufe.
8109	WMT09 English-German News	EDIT	954	101	28	16	liu	EDIT														Mehr als ein Drittel der Studenten, die in letztere reisen, lernen Englisch.
8111	WMT09 English-German News	EDIT	1617	101	29	183	stuttgart	EDIT														Wie wir wissen, hatten nationalen Reserven des Blutspendedienstes des Roten Kreuzes in den 80er Jahren Blut von mit dem Immunschwächevirus (HIV und Hepatitis C) infizierten Kanadiern.
8115	WMT09 English-German News	EDIT	2431	101	30	160	rbmt2	EDIT														Der 26 Jahre alte NAME, welcher der vierte Radfahrer ist, wurde nach der dritte Probe nach den Italienern Riccardo RiccÃ ² und Leonardo Piepoli und dem deutschen Stefan Schumacher zu Cera vom Gerolsteiner Team ebenfalls positiv auf EPO getestet.
8118	WMT09 English-German News	EDIT	177	101	31	66	uedin	BAD													
8119	WMT09 English-German News	EDIT	510	101	32	12	liu	EDIT														Nun zum Geschehen an diesem Wochenende.
8124	WMT09 English-German News	EDIT	453	101	33	147	rbmt4	EDIT														Aber Überlegungen über eine Zusammenarbeit zwischen der Deka Bank und den Landesbanken haben weiter die Runde gemacht.
8125	WMT09 English-German News	EDIT	694	101	34	7	stuttgart	EDIT														Er wusste lediglich, dass er Recht hat.
8126	WMT09 English-German News	EDIT	831	101	35	73	rbmt5	EDIT														Das dem BBC bestätigte Entschädigungs-System für Finanzdienstleister, wobei die 59 Bausparkassen in jener Zahl eingeschlossen sein dürften.
8127	WMT09 English-German News	EDIT	161	101	36	52	rbmt1	EDIT														Es ist wahrscheinlich wahr, dass eine klassische Vermittlung mit jemandes eigenen Netzwerks nicht mehr viele Chancen hat, (was das anbelangt wäre es sehr schwierig, konkrete Zahlen zu finden).
8128	WMT09 English-German News	EDIT	69	101	37	29	rbmt2	EDIT														"Und dies, weil bekannt war, durch welchen Mechanismus und für welchen Preis die problematischen Vermögenswerte gekauft wurden.
8129	WMT09 English-German News	EDIT	1063	101	38	82	uedin	EDIT														"Ich glaube nicht, dass sie ihren Beitrag für die Welt oder ihr Vermächtnis VERB", sagte Valerie Boyd, Autorin von "eingehüllt in Regenbögen", 2003 verlegt von Hurston Biografien.
8131	WMT09 English-German News	EDIT	1875	101	39	14	ref	OK													
8136	WMT09 English-German News	EDIT	1270	101	40	189	uka	EDIT														Die Vorlage des ersten Ausgabe der "Diario de un Poeta Reciencasado" wird in der St. Stephen-Kirche(New York) gezeigt, dem Ort an dem Juan Ramón Jiménez Zenobia im März 1916 geheiratet hat, passt in den Plan des Ministeriums für Kultur des andalusischen Ausschuss den "3. Jahrestag Zenobia und Juan Ramon" (2006-2008) zu feiern, der anlässlich des 50. Jahrestag der Vergabe des Nobelpreises in Literatur und des Tod der beiden organisiert wird.
8141	WMT09 English-German News	EDIT	2002	101	41	208	usaar-combo	EDIT														Eine der internen Regeln des Unternehmens besagt, dass die neuen Dienste  nicht im Voraus bekannt gegeben werden, sondern erst dann, wenn sie bereit sind. Dennoch hat dieser in den kommenden Monaten und Jahren durchaus großen Einfluss auf die Welt: Manche sagen voraus, dass das Scannen von Büchern und Zeitschriften und deren Archivierung durch Google bald solche Ausmaße annimmt, dass sie sich an den Obersten Gerichtshof wenden, Andere haben Angst vor dem Gesundheitssystem, das die Fähigkeit zum Bau eines kompletten gesundheitlichen Zustandes über uns, einschließlich der früheren medizinischen Befunde,
8144	WMT09 English-German News	EDIT	1591	101	42	34	usaar-combo	EDIT														Vorsicht, beide Kandidaten umgingen Fragen über den finanziellen Rettungsplan von 700 Milliarden Dollar (470 Milliarden Euro) der gestern von Kongress bewilligt wurde und äußerst unpopulär ist.
8145	WMT09 English-German News	EDIT	1863	101	43	76	stuttgart	BAD													
8147	WMT09 English-German News	EDIT	70	101	44	20	rbmt5	EDIT														Dies wird entscheiden wie der Finanzsektor und das Kabinett sich die Verluste aufteilen werden", Marek sagte dem Server iHNed.cz diese Woche.
8153	WMT09 English-German News	EDIT	1669	101	45	183	rbmt1	EDIT														Samstags Nacht in Minnesota machte Donner einen 3-1 Rückstand in seinem  Comeback-Wettkampf gut, um 4-3 zu gewinnen, aber NAME stimmte sich trotzdem zur Halbfinalrunde  auf ein 5-4 ein.
8155	WMT09 English-German News	EDIT	1258	101	46	31	rwth	EDIT														Nach Angaben der Tänzerin "erzählen wir nicht ihr ganzes Leben, aber wollen ihren Geist einfangen.
8157	WMT09 English-German News	EDIT	21	101	47	71	rbmt5	EDIT														Amerikanische Aktien erlitten am Montag einen Absturz und die größeren Aktienmärkte meldeten ihre größten Verluste seit mehr als 20 Jahren.
8160	WMT09 English-German News	EDIT	2300	101	48	155	ref	EDIT														Die Angriffe gegen Obama werden immer heftiger, gerade jetzt, wo sich die Wahlen nähern.
8162	WMT09 English-German News	EDIT	362	101	49	16	google	EDIT														Die Peitsche ist die Gefahr einer Geldbuße oder eines Unfalls.
8163	WMT09 English-German News	EDIT	1340	101	50	16	usaar	EDIT														Es ist zentriert.
8164	WMT09 English-German News	EDIT	1761	101	51	21	ref	OK													
8165	WMT09 English-German News	EDIT	401	101	52	8	rbmt3	EDIT														Es ist alles, was es dazu gibt," sagt er.
8167	WMT09 English-German News	EDIT	1352	101	53	30	rbmt5	BAD													
8169	WMT09 English-German News	EDIT	847	101	54	57	rbmt1	EDIT														Es ist die zweite Preissteigerung dieses Jahr und folgt einem zwei Pence-Anstieg im Februar; und kommt nachdem Forschung neben einer Beratschlagung-Gesellschaft stattgefunden hatte.
8171	WMT09 English-German News	EDIT	2049	101	55	54	liu	BAD													
8172	WMT09 English-German News	EDIT	2524	101	56	19	rbmt1	BAD													
8174	WMT09 English-German News	EDIT	926	101	57	46	uedin	BAD													
8175	WMT09 English-German News	EDIT	2166	101	58	30	rwth	EDIT														Faymann ließ die Frage einer Koalition mit Wilhelm Molter sowie Rektor - derzeit ÖVP Vorsitzender - offen.
8182	WMT09 English-German News	EDIT	511	101	59	505	uka	EDIT														Die Stubbs Bank Hypo Real Estate (HRE) aus München, die in den DAX börsennotierter Aktien Index gehört, erhält Mittel in Milliardenhöhe von einem Konsortium aus deutschen Banken, um gegen Markt Turbulenzen geschützt zu werden.
8186	WMT09 English-German News	EDIT	241	101	60	104	rbmt1	EDIT														Leider war es nicht möglich, die Autorität des CTO 's im Gebiet der Telekommunikationskonkurrenz in der vor kurzem ratifizierten Änderung des Telekommunikationengesetzes zu vergrößern, obwohl viele Experten erwartet hatten, dass dies die Situation verbessern würde.
8194	WMT09 English-German News	EDIT	965	101	61	147	stuttgart	EDIT														Er stimmt zu, dass die Einwanderer Englisch lernen sollte, vereinfachte Mr. Obama vor kurzem die Frage, als er sagte, dass "die Menschen aufhören sollten, uns um eine nur-englisch Gesetzgebung.
8198	WMT09 English-German News	EDIT	1402	101	62	63	google	EDIT														Apropos Kino, sie warten die Freigabe von einigen Filmen um die sie im vergangenen Jahr verhandelten.
8199	WMT09 English-German News	EDIT	658	101	63	45	rbmt1	EDIT														In einem Interview mit der AMERIKANISCHEN Zeitschrift `InStyle ' letzte Woche hatte Meg Ryan zum ersten Mal die Gründe für den Mißerfolg der Ehe adressiert: `Dennis log mich lange Zeit an, und das war sehr schmerzhaft. '
8202	WMT09 English-German News	EDIT	2047	101	64	34	rbmt5	EDIT														"Im Flug schafft jede Biene seinen eigenen oval-geformten persönlichen Raum, der in der Tat sehr unserem Sicherheitsschild ähnelt", sagte Kazuhhiro Doi-Markendirektor für Technologie, PR, Forschung und Entwicklung.
8205	WMT09 English-German News	EDIT	2302	101	65	47	usaar	EDIT														Obama ist frech: er glaubt dass er das höchste Amt in einem Land, das insgesamt zwei schwarze Gouverneure und fünf Senatoren gehabt hat gewinnen kann "!.
8207	WMT09 English-German News	EDIT	708	101	66	17	uedin	BAD													
8210	WMT09 English-German News	EDIT	865	101	67	79	rbmt5	EDIT														Fast 200,000 Kinder in Afghanistan verpassten eine kürzlich stattgefundene Kinderlähmungsimmunisierungsfahrt aufgrund von mit den Taleban verbundener Angriffe, sagt die UN.
8211	WMT09 English-German News	EDIT	2338	101	68	7	rbmt3	OK													
8214	WMT09 English-German News	EDIT	1200	101	69	32	rbmt2	EDIT														Samstag hatte der Regen den  zweiten Stierkampf verhindert.
8219	WMT09 English-German News	EDIT	1413	101	70	25	usaar	EDIT														Zudem mag ich teilen und werde an einem guten Teil von ihrem beteiligt.
8221	WMT09 English-German News	EDIT	571	101	71	10	usaar-combo	EDIT														Dann, in der Pause, haben alle ihre Bentos.
8224	WMT09 English-German News	EDIT	2004	101	72	42	stuttgart	EDIT														Die Mörder der beiden wurden von zwei Minderjährige  in dem Versteck unterstützt
8226	WMT09 English-German News	EDIT	2032	101	73	42	rbmt2	EDIT														Das amerikanische Finanzsystem birgt ein wachsendes Risiko des Zusammenbruchs, das die ganze Welt dazu bringt zu leiden.
8228	WMT09 English-German News	EDIT	1578	101	74	45	rbmt4	EDIT														„Ich glaube jenem nicht Senator, dass Obama die Erfahrung und die Kenntnis hat die notwendig sind, Präsident zu sein,“ hat auch er gezusichert.
8230	WMT09 English-German News	EDIT	515	101	75	28	rwth	BAD													
8231	WMT09 English-German News	EDIT	1916	101	76	33	google	BAD													
8234	WMT09 English-German News	EDIT	1849	101	77	150	rwth	EDIT														Im Regen der Briefe, der gestern auf Newman niederging, sagte sein Freund und früherer Weggefährten  Robert Redford (sie spielten gemeinsam in Den Sting, und Butch Cassidy und die Sundance Kid), sehr traurig: "Seine Anwesenheit hat mein Leben und das Land besser gemacht."
8236	WMT09 English-German News	EDIT	2128	101	78	48	uedin	EDIT														Sowohl Barack Obama und John McCain, die Präsidentschaftskandidaten der beiden großen amerikanischen Parteien, bestätigte am Sonntag, dass die Regierung die 700 Milliarden Dollar Bank Rettungspaket bereitstellt, aber es gibt Politiker die dem Finanzminister den Rücktritt nahelegen.
8237	WMT09 English-German News	EDIT	916	101	79	9	ref	EDIT														Zum Beispiel, Avalon Bay, ein Bauunternehmen, das vor kurzem luxuriöse Gebäude auf der First Street errichtet hat.
8238	WMT09 English-German News	EDIT	2209	101	80	7	uedin	OK													
8239	WMT09 English-German News	EDIT	330	101	81	67	uka	EDIT														Aber der Text des Schreibens, der vielleicht ein bisschen naiv klingt, angesichts des heutigen Wissens der Nachkriegsgeschichte zufolge einiger Zeugen, skizziert die Erwartungen der Sudetendeutschen angemessen.
8241	WMT09 English-German News	EDIT	1381	101	82	21	uka	EDIT														Was ist die Inspiration für Ihre neue Sammlung für Mango in der vierten Saison für das spanische Modehaus?
8242	WMT09 English-German News	EDIT	517	101	83	49	liu	EDIT														Im ersten Halbjahr 2008 hatte die Bank Liquiditätsreserve um 95 Prozent verringert, bei 2,09 Euro sinkt die Eigenkapitalressourcenquote auch etwas von 1,6 auf 13,45 Prozent.
8243	WMT09 English-German News	EDIT	398	101	84	34	usaar	EDIT														Das Verkehrsrecht kennt nur der Begriff Fahrzeugführer; es definiert die Rechte und Pflichten der Person nicht ", fügte Sprecher Hanzelka weniger eindeutig hinzu.
8244	WMT09 English-German News	EDIT	109	101	85	39	rbmt4	EDIT														Musikgeräte die leichter zu warten sind, Handys die mehr machen können.
8245	WMT09 English-German News	EDIT	531	101	86	31	usaar-combo	BAD													
8246	WMT09 English-German News	EDIT	247	101	87	22	google	EDIT														Zum Beispiel, Amway, Böhmen Telecom, STARLIFE und eine Reihe Anderer bieten ihre eigenen mobilen Telefondiensten.
8247	WMT09 English-German News	EDIT	1633	101	88	15	stuttgart	BAD													
8248	WMT09 English-German News	EDIT	2171	101	89	12	ref	EDIT														Ob seine Partei in Opposition oder in die Koalition geht, sei derzeit völlig offen, und diese Fragen sollten ÖVP-intern diskutiert werden.
8286	WMT09 English-German News	EDIT	0	101	90	34	rwth	EDIT														Prager Börsenmarkt fällt ins Minus bis zum Ende des Handelstages.
8287	WMT09 English-German News	EDIT	930	101	91	104	stuttgart	BAD													
8288	WMT09 English-German News	EDIT	1523	101	92	14	liu	BAD													
8289	WMT09 English-German News	EDIT	371	101	93	30	rbmt5	EDIT														"Wir werden einen gewissen Prozentsatz dieser Territorien behalten, aber wir werden einen ähnlichen Prozentsatz (von israelischem Territorium) an die Palästinensern abtreten müssen, weil es keinen Frieden geben wird, wenn wir das nicht machen, fügte er hinzu".
8293	WMT09 English-German News	EDIT	662	101	94	158	usaar	EDIT														Es war auch ` bedauerlich ' dass ihr üblicherweise 16 Jahre alter Sohn - Hebebock -  wieder ` öffentlich an den Schmerz und die Umbrüche, die eine Scheidung einem Kind bringt, erinnert' wurde, sagte er.
8295	WMT09 English-German News	EDIT	1683	101	95	68	rbmt4	BAD													
8297	WMT09 English-German News	EDIT	2362	101	96	117	rbmt2	EDIT														Politischer Internationalismus scheint ziemlich aus dem Spiel zu sein oder nicht viel zusagen zu haben: der klare Beweis dafür wird von der Europäischen Union gegeben, die, wie üblich geteilt durch die verschiedenen Interessen und die unterschiedlichen Staatsstrategien, sich nicht für einen gemeinsamen politischen Pfad entscheiden kann.
8300	WMT09 English-German News	EDIT	2010	101	97	69	rbmt4	EDIT														Er ist des geplanten Mordes gegen mehrere Leute für das Ziel des Gewinns beschuldigt.
8301	WMT09 English-German News	EDIT	681	101	98	18	rwth	EDIT														In Deutschland, fielen die Sätze sogar noch deutlicher als in anderen europäischen Ländern.
8302	WMT09 English-German News	EDIT	2147	101	99	27	liu	BAD													
8304	WMT09 English-German News	EDIT	83	101	100	58	stuttgart	EDIT														Es ist das gleiche mit Musik, die in Bezug zum TRIPS-Übereinkommen steht, komprimierte Musik, einfach ausgedrückt, MP3 Musik.
8305	WMT09 English-German News	EDIT	1403	101	101	20	rbmt5	EDIT														So ist das, und ich bin wirklich neugierig darauf.
8306	WMT09 English-German News	EDIT	350	101	102	17	liu	EDIT														Und auch der "blutige" Slogan für die gesamte Kampagne ist doch das.
8307	WMT09 English-German News	EDIT	440	101	103	28	google	EDIT														Die Kennzeichnung der WestLB ist nach wie vor enormen Druck ausgesetzt.
8308	WMT09 English-German News	EDIT	1206	101	104	32	stuttgart	BAD													
8309	WMT09 English-German News	EDIT	936	101	105	45	rbmt5	BAD													
8311	WMT09 English-German News	EDIT	274	101	106	46	rbmt1	EDIT														Und wir könnten aufhören Anrufe zu machen die teuerer sind als im Rest von Europa.
8312	WMT09 English-German News	EDIT	128	101	107	21	uka	EDIT														Die niedrigsten von ihnen kosten regelmäßig weniger als drei tausend Kronen.
8314	WMT09 English-German News	EDIT	975	101	108	48	uka	EDIT														Die Nachricht wurde überschattet von neuen Sorgen, dass die Finanzkrise noch lange nicht vorbei sei.
8316	WMT09 English-German News	EDIT	1374	101	109	45	uedin	EDIT														Derzeit sind die beiden Schwestern Cruz in ihren neuen Aktivitäten in der Mode sehr ernst genommen worden.
8138	WMT09 English-German News	EDIT	217	103	0	177	uedin	EDIT														Diese Behörde gehört ausschließlich dem Amt für Schutz des Wettbewerbs (OPC).
